player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,sot_percent_standard,sh_per_90_standard,sot_per_90_standard,g_per_sh_standard,g_per_sot_standard,dist_standard,npxg_per_sh_expected,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,succ_percent_take,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,pk_success_rate,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,pk_p90,pkatt_p90,crdy_p90,crdr_p90,fk_standard_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,sh_blocks_p90,pass_blocks_p90,int_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,att_pen_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,live_touches_p90
Alex Scott,2025,Bournemouth,Premier League,ENG,MF,20,91.2,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,0.009339903738439083,0.11282707785362411,0.03370628292536671,0.03453183293163868,0.8377550052875347,0.3289191556976215,0.28196838451547385,-0.6793530919545654,-1.1742151655447772,-0.025540509893109936,-0.4511813288717568,0.2613141792629991,0.18953906490812783,0.6888818237437682,-0.46516985359258406,-2.977553483837467,0.011942528108595758,0.18100459578837358,0.241011046638137,0.10877829178738486,-0.06215802451862719,-0.22239960865762637,0.6513223202310702,0.19007106014369665,0.1103065206830973,0.4496993266475282,0.5832712928392821,0.7083075217959925,-0.16944862932073188,-0.1798141746105159,0.17425377956088542,-0.03895987377893324,0.5466771891369208,0.08775527498294444,0.14171153281440407,0.008589162833035777,-0.13634066463844127,0.32034884324906626,0.34243698093167524,-0.006418760922476452,-0.00195117708797065,0.07951515322683611,0.04924751573208659,0.30047156957088983,0.15156767253151465,0.054223534297239404,0.16090541639913025,-0.10696560760335293,-0.11868384465188782,0.033965966175765895,0.15463683545454038,0.009132107565702303,0.09325516935684114,0.07868684528374048,-0.10332459011800224,0.3750946635462648,0.053490217367514206,-0.1019393925253122,-0.041777932209378206,-0.1008996858683912,-0.17983938392301607,-0.4484670422012136,-0.10270113222649159,-0.29775568266709745,-0.4799698859979926,-0.31131842626918366,-0.21799886345233907,-0.4498553137227471,-0.31299521444489037,-0.2871404042665129,-0.2659112396384561,-0.19163631231404843,-0.14278345260710815,-0.23515453163204347,-0.4856776050451869,-0.1275500239455755,0.04306945317053332,-0.08053503803495704,0.11462780678214217,-0.11878869246266777,-0.3093770468155938,0.041193912866736175,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.2857397991057074,-0.252371182644669,-0.22092377513638853,-0.44838686574718833
Vitaly Janelt,2025,Brentford,Premier League,GER,MF,26,91.2,-0.10321408834457535,0.1615451635711977,-0.07463010622172712,-0.2867014947103028,0.017350762691736018,-0.18863117201411808,-0.26533602675472484,0.09651724928128824,-0.2764057814262934,-0.10327870524824641,0.18477840884443203,0.1793923341312215,-0.9137909645692146,-0.21211395575154077,0.1351369122388593,0.35487732047773207,-0.048834536025917814,-0.5458350949854427,0.021286415879511886,-0.0043586651989153,0.002891072758113457,-0.14549191596411634,0.014808876664840535,-0.12981594491315046,-0.22239960865762637,0.6205854153516097,-1.2027254787945616,-1.092550608027108,0.4923644591321097,0.6188434855020329,-1.3704595826088806,-0.16944862932073188,-0.1798141746105159,-0.1288220499045146,-0.03895987377893324,-0.2472623464587202,0.12605966711308123,0.17182187762125467,0.11078472306680068,-0.04526403311520725,-0.09667648738239702,0.02621177737599183,0.15996684524823115,0.21617596004777195,0.12376585804992958,0.1600677140961631,-0.3363051462812298,-0.23316127936809097,-0.024318775678572293,-0.08603866772589122,-0.022051379878609233,0.027342471366849537,-0.2672680189231134,0.15663159897584733,-0.033894349892337236,-0.3626593263027994,-0.19206758226429801,-0.3670346894297102,-0.22147635738660462,-0.3859873262777499,-0.3698664682969597,-0.29532122592054216,-0.23979801203362025,-0.17983938392301607,-0.7767804744462444,-0.40191732061226065,-0.5404063322321523,-0.7805907509838128,-0.597838654505162,-0.3290362033816278,-0.7505365311156906,-0.5955519198688906,-0.43259094888595223,-0.3514764053977561,-0.19163631231404843,-0.2733446775659427,-0.3470627187143565,-0.7728682879317121,-0.32158117157605964,0.1696634983556932,0.07135124190307504,0.10970378613128827,-0.11878869246266777,-0.3883692596014683,-0.2540480209645475,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.5625187135526349,-0.2948939245701389,-0.29163047837940537,-0.7767138275884867
Mathias Jensen,2025,Brentford,Premier League,DEN,MF,28,91.2,-0.34149894909298345,0.4679030673653285,-0.31958234111363054,-0.2867014947103028,0.3992560233392884,0.06546877648815028,-0.26533602675472484,-0.6772309346199692,-0.2419563947607048,-0.14455517915150215,-0.6793530919545654,-1.1742151655447772,0.49695975756342187,-0.690248701991973,-0.7595746175686818,0.036919136690030885,-0.8787654407668167,-0.6466666467265157,-1.228667868065569,0.5987854871789932,0.27006135730350367,0.17073778071045456,0.07857383692656705,0.03594596005343158,-0.22239960865762637,0.40789008695121787,1.9808094673500287,2.516020778103508,0.5184102865411969,1.1072409392744207,-0.08378308380755499,-0.16944862932073188,-0.1798141746105159,-0.015367613176255799,-0.03895987377893324,-0.2472623464587202,0.35367183586602446,0.20477012568525968,0.2251938229372335,0.7457543905442517,0.4352314558630022,0.25285242720494444,0.7098995715052214,0.2620635055483226,0.3867121765663974,0.19000460406393319,2.0008922759482335,0.3534409772089372,0.034629005885210104,0.2079742846277466,0.5030893369198641,5.309907972431203,0.47148910926601745,0.4619069937663774,0.017936380280285387,-0.33770170998732457,-0.16242436985148348,-0.3670346894297102,-0.22147635738660462,-0.3090022809292176,-0.1351971617916304,-0.20649283299621327,-0.17896956873040218,-0.17983938392301607,-0.5297491434370433,-0.22720098477988976,-0.36007747292661696,-0.6246865824666977,-0.26119238441577824,-0.2966181091640667,-0.5192956424070663,-0.4658665253288526,-0.3901256893392868,-0.314004421553051,-0.19163631231404843,-0.2504737437274462,-0.20003717130052878,-0.5441939939227198,-0.13464048931722314,0.39185607087766766,0.14077586005714268,0.25715067961394905,-0.11878869246266777,-0.21540197232381392,-0.15061059171043187,-0.09401537303900862,0.003859847730514919,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.4143717114592002,-0.22040513070997703,-0.29163047837940537,-0.5296723165688269
Christian Nørgaard,2025,Brentford,Premier League,DEN,MF,30,91.2,0.6116404939006489,0.1955849306594345,0.660226598453983,0.2560410691123907,-0.22134002521298415,0.0019437893625831456,0.2844217160036084,0.7402237216025022,0.06316674427736614,0.11686248890245086,0.9254625523864297,0.6125467340275411,-1.8020414192453182,0.9832229098495401,0.03190096649183462,-0.052109154770524004,-0.08981877823534547,-0.3105614742562723,2.2743552722343,0.4031711674888608,0.8934586879094141,0.7914849630716492,0.10206619070720313,0.23891972123700145,-0.22239960865762637,0.5953029757485057,0.5114856460525254,0.9694901840475296,0.47237221700270454,0.8301762843501654,0.028206142885107748,-0.16944862932073188,-0.1798141746105159,0.044007927534550614,0.02680192916439635,-0.2472623464587202,0.21547142079088621,0.2667083548380569,0.23597096272886753,-0.12384660218257816,-0.08917987700864852,0.25084420042535105,0.13087522845653204,0.009614702226266638,0.2270577496499742,0.2614066667675456,-0.2610552534135617,-0.1643811732147301,-0.019076280013331882,-0.16924918812740397,-0.17511772278082127,0.124016646405342,-0.2672680189231134,0.0743087653693265,0.055852321913419926,-0.2634485961037179,-0.1376813833997798,-0.24343519715741713,-0.22147635738660462,-0.29182470252402887,-0.2981087732960396,-0.18667266302480395,-0.1560968656791744,-0.17983938392301607,-0.6192133824003846,-0.10807902753625122,-0.3218102505913446,-0.661938651773562,-0.5117430183892974,-0.22990744419206532,-0.6199206560669689,-0.5258243600671547,-0.38065046824852683,-0.3400181400291375,-0.19163631231404843,-0.25236410470097215,-0.27213306170198837,-0.6277748945371807,-0.2904012815879045,0.2625469597299383,0.04962625133454215,0.1811579256602701,-0.11878869246266777,-0.3249008800484333,-0.20660403514490527,-0.09401537303900862,-0.2654800270512245,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.45544429609583015,-0.24933923119840457,-0.2632248943344545,-0.6191402422988815
Ryan Trevitt,2025,Brentford,Premier League,ENG,MF,21,91.2,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.43472219393467376,-0.4122926555367603,-0.5697810947675206,-0.4152699565979066,-0.020520291140750723,-0.5520008747510027,-0.21334930232359506,-0.18556366292656692,-0.09132916580397818,0.02670951685254306,-0.21211395575154077,-2.7784108899549294,-4.808763584234534,1.4470903046181693,0.06587631891040041,0.021286415879511886,-2.1887185684053954,0.002891072758113457,0.01847903786714264,0.031589129365294885,-0.014797480242460886,-0.22239960865762637,-0.0702487567013127,1.9808094673500287,-1.092550608027108,0.005279308790444146,0.25506882210479503,-0.7219746272130124,-0.16944862932073188,-0.1798141746105159,-0.28147198402484613,-0.03895987377893324,-0.2472623464587202,3.1998612965976174,1.5136529434008714,3.261349937291981,-0.8407559059000045,-0.36418211578235854,3.4838283782095614,-0.31407516478529446,-0.16416119592794556,3.6747395461051173,3.164110689277486,-0.5625363385961494,-0.4917402336863718,-0.10363145160153861,-0.33540485165062306,-0.3019272905255017,-0.26329865849469714,-0.2672680189231134,38.321217992709215,12.282950539996085,5.015706989682022,6.196044692697236,-0.3670346894297102,-0.22147635738660462,-0.3859873262777499,-0.3698664682969597,-0.29532122592054216,-0.23979801203362025,-0.17983938392301607,2.134522360142662,5.873311074700395,2.235370037792338,2.2058402103884793,0.7212026401177872,-0.3290362033816278,2.017930775368119,-0.12976521114592085,-0.43259094888595223,-0.3514764053977561,-0.19163631231404843,-0.2733446775659427,-0.3470627187143565,1.6910972300151799,3.3407567399493288,-0.4209028685324758,-0.33750758446417406,-0.4278769205673371,-0.11878869246266777,-0.3883692596014683,-0.2540480209645475,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,5.242150186653761,-0.2948939245701389,-0.29163047837940537,2.1347089800143024
Yehor Yarmoliuk,2025,Brentford,Premier League,UKR,MF,20,91.2,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.23736126163551247,-0.1736018676320401,-0.2839186527024687,-0.2153580501403309,-0.31961622777485027,-0.2764057814262934,-0.13079635451708357,-0.6793530919545654,-1.1742151655447772,-1.384041205280093,0.0269534173686756,0.6513166409739793,-0.0012358453644928948,0.41223818883013663,1.3901306984431596,0.5254696564624016,0.2890628143362834,0.18100459578837358,-0.36802392473511064,-0.03888793197661336,-0.16026200909068597,-0.22239960865762637,0.7425430171019383,-1.2027254787945616,2.516020778103508,0.7510429575891606,0.36922230441217263,0.5986095816743714,-0.16944862932073188,-0.1798141746105159,0.19311139736443297,-0.03895987377893324,-0.2472623464587202,0.2584933022091173,0.3203356413496894,0.22014551423504722,0.04999972184306569,-0.09686097402267282,0.2567310110753744,-0.057765553843029574,0.17368311917324353,0.2767582792682072,0.33402973750590265,-0.42577481551780455,-0.3912511021288882,0.0607554647482233,0.24604829859042415,-0.06989407577677689,0.03789909171584364,-0.2672680189231134,-0.14769365093168974,0.025806760655659174,-0.3478224537069792,-0.17444520357474896,-0.3670346894297102,-0.22147635738660462,-0.3402210441464155,-0.09085275490717509,-0.26891775188579337,-0.1855558208673713,-0.17983938392301607,-0.6597547053317346,-0.2461185466596706,-0.4064033350585562,-0.6899680183628605,-0.5032315547528954,-0.3290362033816278,-0.6531628534393635,-0.5557191254677538,-0.40734608424510704,-0.2623706120897954,-0.19163631231404843,-0.2053627983632392,-0.28879328337149696,-0.6726103806497351,-0.2912721681703323,0.23137821959965105,0.08062662362647002,0.10882861831737196,-0.11878869246266777,-0.3678040455830769,-0.2540480209645475,-0.09401537303900862,-0.21329179601594492,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.4664414352043911,-0.27275277273998044,-0.29163047837940537,-0.6596832359134189
Pierre Lees-Melou,2025,Brest,Ligue 1,FRA,MF,31,83.1,0.37335563315224074,0.1615451635711977,0.41527436356207964,-0.0893405624111415,0.3515178657583443,0.19251875073928437,-0.06542412029714911,0.6036799244434566,0.08777344903850091,0.10998307658524156,0.43167312335843117,0.1793923341312215,0.4185847174449419,-0.21211395575154077,0.4563154101184892,0.304004011071701,0.45322243103956283,0.791863491446126,2.2743552722343,-0.06956343842895953,-0.35333597330240685,-0.14549191596411634,0.0047407250445679295,0.19832496900028748,-0.22239960865762637,0.6979175987903696,0.38904199427773356,2.516020778103508,0.917485248204635,1.06611481481551,0.24831489251463965,-0.16944862932073188,-0.1798141746105159,0.2446334464143394,-0.03895987377893324,-0.2472623464587202,0.6628512244044369,0.3735538351825255,0.6824494072390994,1.011351046550123,0.1720562310560965,0.6278375232820473,0.08168467845370407,0.15685732104238484,0.7438880798705431,0.7565521549349972,0.16147266066245422,0.4949322135632764,0.2087683238993196,0.9537496863455828,0.0012288181935482371,0.16599695533749564,-0.20765290522726707,0.04923629271298633,0.23750862493407596,-0.3344634347380035,-0.19206758226429801,-0.33441654968850126,-0.1476868552889119,-0.3859873262777499,-0.3698664682969597,-0.29532122592054216,-0.22261776363015565,-0.17983938392301607,-0.722271902370062,-0.38546849126674915,-0.5113025170811747,-0.7160086921861157,-0.5667210354970191,-0.3107240164776058,-0.7160667546915803,-0.567470414493718,-0.43259094888595223,-0.3514764053977561,-0.19163631231404843,-0.22166775759534238,-0.3193790092624737,-0.7131260047311649,-0.32158117157605964,0.13002625789337763,0.10747927919192427,0.06867843849254837,-0.11878869246266777,-0.34928726703702845,-0.23944070379268517,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.5092648704314753,-0.27385547754934614,-0.29163047837940537,-0.7222030092473
Hugo Magnetti,2025,Brest,Ligue 1,FRA,MF,26,83.1,-0.10321408834457535,-0.24693204148764336,-0.07463010622172712,-0.2867014947103028,-0.3168163403748722,-0.4109686269536028,-0.26533602675472484,0.2915798166513531,-0.18782164428620834,-0.05512281902778138,-0.06211630566956727,-0.253762065765098,1.0717100517656066,-0.690248701991973,0.4104327675642573,0.3421589931262248,0.23805515944007133,-0.23661833631281867,-1.4755075796009416,0.2075568477987281,-0.4423927348175369,-0.9887711070963053,-0.0791605384577038,0.0427117520928839,-0.22239960865762637,0.6873829036872625,-0.5660184895656435,0.1103065206830973,0.5016384608867119,0.2887983828973721,0.2641727215131472,-0.16944862932073188,-0.1798141746105159,-0.03461235458932645,-0.03895987377893324,-0.2472623464587202,0.11949337020281116,0.17596577380192663,0.17409282192113434,-0.2782113930765214,-0.252942151497226,-0.045569966455488865,-0.19408519410095817,-0.11144119410952927,0.11618021968840747,0.1121216944752459,0.07160786164413128,0.3027713388229335,-0.10363145160153861,-0.01279249488991387,-0.13898963165384548,0.25371642069795525,-0.2672680189231134,0.07800811148886838,-0.022757458631531252,-0.31635397704765666,-0.15906829371520703,-0.32418037927466514,-0.22147635738660462,-0.300286367486831,-0.28278728525451724,-0.2293977866602998,-0.18336869850868054,-0.17983938392301607,-0.6049060066272081,-0.29386345241918865,-0.3587799834401925,-0.6070357876668695,-0.5274292182015694,-0.3170067598966783,-0.6230178045578915,-0.5241700566293824,-0.40107562066449237,-0.3097620058185881,-0.19163631231404843,-0.2309108743615001,-0.2743199884111741,-0.6095231782615349,-0.28374384489650334,0.10688312376205777,0.08008663110633578,0.08198138404829407,-0.11878869246266777,-0.32418596143817163,-0.18687825685355594,-0.09401537303900862,-0.23579870826161,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.44257721238608,-0.26725322706369914,-0.24566959938803412,-0.6048322769274771
Hianga Mananga Mbock,2025,Brest,Ligue 1,FRA,MF,24,83.1,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.0893405624111415,-0.4122926555367603,-0.3474436398280357,-0.06542412029714911,4.739006352688832,1.5592543937543593,2.7379185817591902,-0.6793530919545654,-1.1742151655447772,3.9715865361493576,-1.1683834482324054,0.1236662516003017,0.13866575550209673,-0.01809635436884781,-4.303490923202764,0.021286415879511886,-2.1887185684053954,0.002891072758113457,0.03019124885508971,0.1289145950279301,0.2355368252172753,-0.22239960865762637,0.6166429903135552,-1.2027254787945616,2.516020778103508,0.48655582037762934,0.8483863069684257,0.37647948090651917,-0.16944862932073188,-0.1798141746105159,-0.28147198402484613,-0.03895987377893324,-0.2472623464587202,0.9432562215376571,1.175040401722943,0.9631706515756198,-0.11717290297146006,-0.36418211578235854,-0.529285843355251,-0.31407516478529446,-0.16416119592794556,1.0678227011773291,1.1729300176247894,-0.5625363385961494,-0.4917402336863718,-0.10363145160153861,-0.33540485165062306,-0.3019272905255017,-0.26329865849469714,-0.2672680189231134,-0.2541083442750947,-0.39383867544158796,-0.3626593263027994,-0.19206758226429801,-0.3670346894297102,-0.22147635738660462,-0.3859873262777499,-0.3698664682969597,-0.29532122592054216,1.0086333719514742,-0.17983938392301607,0.7283828958174078,-0.40191732061226065,-0.5404063322321523,1.0681522251037967,0.9096371107782083,-0.3290362033816278,1.0951083398735155,0.24730021972505462,-0.43259094888595223,1.186659312418232,-0.19163631231404843,-0.2733446775659427,-0.3470627187143565,0.9871070820303538,-0.32158117157605964,-0.4209028685324758,-0.33750758446417406,-0.2653407820162034,-0.11878869246266777,1.0316098035731802,-0.2540480209645475,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.5625187135526349,1.2338998922741358,-0.29163047837940537,0.7285115695394859
Jonas Martin,2025,Brest,Ligue 1,FRA,MF,34,83.1,0.7307829242748528,-0.24693204148764336,0.7827027158999347,-0.0893405624111415,-0.1258637100510961,-0.12510618488855094,-0.06542412029714911,0.4021152714943896,-0.2862484633307473,-0.08951988061382783,3.3944096975264224,4.240214833159217,-3.2650421681236077,1.7004250292101888,0.857788532468027,0.6346805222109095,0.5966672787725581,0.5834782845145754,0.021286415879511886,-0.2651777581190922,-0.26427921178727676,-0.7779513093132582,-0.38120508706588196,-0.3395554981361727,-0.22239960865762637,0.791815062976428,-1.2027254787945616,-1.092550608027108,0.4971563407172011,0.2915472598111328,-1.3704595826088806,-0.16944862932073188,-0.1798141746105159,0.18099166047411533,-0.03895987377893324,-0.2472623464587202,0.5101797065200245,0.7299287541946984,0.3256112368285002,-0.16677335075285216,-0.10368772361062181,0.1503544683613704,-0.03309058625735789,0.32966365981472,0.5675160792434537,0.5884775151416352,-0.04849893186446708,0.0957970274360123,-0.10363145160153861,-0.1465367808958026,-0.1747417456468534,0.39708955391248657,-0.2672680189231134,0.36807433857949096,0.2195543511118478,-0.3626593263027994,-0.19206758226429801,-0.3670346894297102,-0.22147635738660462,-0.3859873262777499,-0.3698664682969597,-0.29532122592054216,-0.23979801203362025,-0.17983938392301607,-0.7767804744462444,-0.40191732061226065,-0.5404063322321523,-0.7805907509838128,-0.597838654505162,-0.3290362033816278,-0.7505365311156906,-0.5955519198688906,-0.43259094888595223,-0.3514764053977561,-0.19163631231404843,-0.2733446775659427,-0.3470627187143565,-0.7728682879317121,-0.32158117157605964,0.21472050363928774,0.24922912688882648,0.07447771733364655,-0.11878869246266777,-0.3883692596014683,-0.2540480209645475,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.5625187135526349,-0.2948939245701389,-0.29163047837940537,-0.7767138275884867
Yasin Ayari,2025,Brighton,Premier League,SWE,MF,20,91.2,0.1946419875909347,-0.07673320604645956,0.2315601873931521,0.10802036988801973,0.11282707785362411,0.12899376361371734,0.13448778616042656,0.09651724928128824,0.07793076713404701,0.041188953413148675,0.18477840884443203,0.1793923341312215,-0.6525408308409487,0.5050881636091077,0.02043030585327705,0.4566239392897979,-0.1615412021018431,-1.560872715845578,-2.394591611913501,0.5498819072564599,0.27006135730350367,0.3581331565176077,0.07521778638647618,0.03256306403370541,-0.22239960865762637,0.5934171542634121,0.5659050468413219,-0.19040776149445393,0.2769934706001712,0.31929777596398734,0.7274961412212685,-0.16944862932073188,-0.1798141746105159,-0.10637124534432332,-0.03895987377893324,0.3628387724977266,0.1889757813359547,0.37133104071232825,0.020039976765607707,-0.08292698985575794,0.2933508028801423,-0.0799804343250939,0.1114770518554889,0.08513868035537465,0.1964489694182985,0.129905659480839,0.7638167823526844,0.348652333876638,0.19962685464166094,-0.2877312826458439,0.4364608499201066,-0.09660524711863447,0.589217617080672,-0.1755835069479002,-0.032566311032168234,-0.2641243708954438,-0.17906379137379108,-0.18971816591032384,-0.1641721435438163,-0.31844421269969914,-0.26692247735161934,-0.27583774635291586,-0.21311398245225943,-0.17983938392301607,-0.6667203163956278,-0.38914331878974123,-0.5036785023997671,-0.6863623949506921,-0.4501597309341448,-0.15838339595849704,-0.6589587321734781,-0.5225431125983181,-0.33944831853168866,-0.3021621304754114,-0.140066071447396,-0.2231799320982989,-0.2610671143915613,-0.6662845377915158,-0.23211948213421812,0.13173184848833475,0.00806491117918781,0.1366569957743867,-0.11878869246266777,-0.3580185620679644,-0.18598461331794622,-0.004811210481363422,-0.22898803339489918,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.46798975436352314,-0.27855567003897874,-0.25087966849507126,-0.6666491340258949
Carlos Baleba,2025,Brighton,Premier League,CMR,MF,20,91.2,0.2542132027780368,-0.14481274022293308,0.292798246116128,0.05868013681322944,-0.1736018676320401,-0.09334369132576747,0.08450980954603265,-0.1375578315627897,0.18127892713081295,0.041188953413148675,0.18477840884443203,0.2876809341053015,1.1239600785112596,0.0269534173686756,0.6971992835282128,0.5329339033988455,0.647897581534342,-0.03495523283067262,0.25237040114666953,0.5498819072564599,1.4277992570001945,0.8851826509752259,0.1154903928675666,0.2321539291975491,-0.22239960865762637,0.7553282113813212,0.4951598258158865,1.0124493672157515,0.6427783240762417,0.40885017790178024,0.8833367442466948,-0.16944862932073188,-0.1798141746105159,0.06333367951740847,0.030706613442880407,-0.021999531962399663,0.18569799246639532,0.19623255858629327,0.21904766300996126,0.0043759892904938836,-0.024296159517694916,0.1282556074535646,0.08746211090638792,-0.026090661289635473,0.19266234183662295,0.23535740575768727,-0.31767689828569673,-0.3092158183558554,0.0531260832490893,-0.2297920409466874,-0.23080662506912117,-0.14020487670064863,-0.2672680189231134,-0.1381359238707826,-0.12705919552256895,-0.24138838343955651,-0.18246500838235657,-0.21739085254106721,0.032419426606809354,-0.2779208828134316,-0.29384807588523704,-0.22338391410095224,-0.14127467846095215,-0.17983938392301607,-0.6117331886070925,-0.30758844582364503,-0.46112823973990824,-0.6021456089852428,-0.45507883005893535,-0.28703034510949305,-0.6111247990342061,-0.4562185038059503,-0.3500541873769882,-0.23009027208646052,-0.19163631231404843,-0.24370958554221628,-0.29943550267876107,-0.6302712605871719,-0.310570760718411,0.3031275959063612,0.01793006254861693,0.1749910566967325,-0.11878869246266777,-0.29872007410227963,-0.17865647867279358,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,0.3727801009252457,-0.10437579752886209,-0.4359983091137131,-0.21043970018979002,-0.2414768134522373,-0.6116597402513663
Billy Gilmour,2025,Brighton,Premier League,SCO,MF,23,91.2,-0.34149894909298345,-0.24693204148764336,-0.31958234111363054,-0.0893405624111415,-0.4122926555367603,-0.3474436398280357,-0.06542412029714911,-1.7630792263133301,-0.09923750714612321,-0.21334930232359506,-0.6793530919545654,-0.09132916580397818,1.1239600785112596,0.26602079048889166,0.6054339984197458,0.8763287418895631,-0.4176927159107623,-0.46516985359258406,-0.35159910580158366,2.7016394238479178,0.09194783427324353,0.04190345984303678,0.105422241247294,0.05286044015206239,-0.22239960865762637,0.731466685336936,1.9808094673500287,-1.092550608027108,0.6330712371002472,1.1512079881800872,0.3981357502889413,-0.16944862932073188,-0.1798141746105159,-0.28147198402484613,-0.03895987377893324,5.869312647160759,0.6412873688171559,0.981547520764127,0.3628299402048151,0.2446185984928121,-0.36418211578235854,1.4363211223091468,0.6340088552817568,-0.16416119592794556,0.7189766857620373,0.751152831018553,0.015610041764200649,0.003869428756999803,0.5044323971412031,1.5764025584389878,-0.08735575902955081,-0.26329865849469714,0.19687822342311892,-0.2541083442750947,-0.39383867544158796,0.2959161409606481,0.3294109707937863,0.14087634368340074,-0.22147635738660462,0.5168849062451736,-0.3698664682969597,0.0953424205119655,-0.23979801203362025,-0.17983938392301607,0.46243297701142416,0.11034622186224184,0.2526726306319877,0.621203373741957,0.1020608079478315,-0.3290362033816278,0.4924487901627544,0.5166326703471801,0.31445096395538574,-0.3514764053977561,-0.19163631231404843,-0.2733446775659427,-0.3470627187143565,0.6853970186082852,-0.022614811451538205,0.2939932598058341,-0.09004040008399697,0.12938984017940694,-0.11878869246266777,0.22019319604480958,0.42832236692102127,-0.09401537303900862,-0.05165118464421634,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,0.029794439529650437,-0.2948939245701389,-0.29163047837940537,0.4625506910995811
Diego Gómez,2025,Brighton,Premier League,PAR,MF,21,91.2,0.671211709087751,-0.24693204148764336,0.721464657176959,0.30538130218718096,0.2083033930155122,0.31956872499041866,0.33439969261800223,0.4021152714943896,0.2206496547486286,0.14438013817128806,0.6785678378724305,0.6125467340275411,-0.4174157104855088,0.5050881636091077,-0.09427630053230518,-0.12841911887957339,-0.19227938375891312,-0.5391129915360378,0.021286415879511886,0.8759057734066807,0.27006135730350367,0.5923773762765491,0.3202094758131096,0.31334343367097706,-0.22239960865762637,0.5651640172204985,-1.2027254787945616,-1.092550608027108,0.28532143922940056,0.158257822974885,-1.3704595826088806,-0.16944862932073188,-0.1798141746105159,-0.28147198402484613,-0.03895987377893324,2.076087844916121,0.40517847328962403,0.6041239070334127,0.19354782101014076,-0.10455226919945043,0.3035451116966153,-0.09375406737147293,0.3161434764608268,0.07318098280108751,0.44621462216893687,0.4200497556486491,0.48059211124006374,-0.3034854006652462,0.35830852651310247,0.02769035414158989,0.18709619986061904,-0.05170140180609046,0.2616428153784072,-0.2541083442750947,0.490588479123831,-0.3626593263027994,-0.19206758226429801,-0.3670346894297102,-0.22147635738660462,-0.3859873262777499,-0.3698664682969597,-0.29532122592054216,-0.23979801203362025,-0.17983938392301607,-0.7767804744462444,-0.40191732061226065,-0.5404063322321523,-0.7805907509838128,-0.597838654505162,-0.3290362033816278,-0.7505365311156906,-0.5955519198688906,-0.43259094888595223,-0.3514764053977561,-0.19163631231404843,-0.2733446775659427,-0.3470627187143565,-0.7728682879317121,-0.32158117157605964,0.6652959001055766,0.2734869754202167,0.4982010781542384,-0.11878869246266777,-0.3883692596014683,-0.2540480209645475,-0.09401537303900862,-0.2731813231026345,-0.18225744619532397,-0.11518225147194591,-0.10437579752886209,-0.5625187135526349,-0.2948939245701389,-0.29163047837940537,-0.7767138275884867
