player,season_end_year,squad,comp,nation,age,gls_per,ast_per,g_minus_pk_per,xg_per,xag_per,xg+xag_per,npxg_per,sot_percent_standard,sh_per_90_standard,sot_per_90_standard,g_per_sh_standard,g_per_sot_standard,dist_standard,npxg_per_sh_expected,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,succ_percent_take,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,ga90,save_percent,cs_percent,_per_90_expected,cmp_percent_launched,launch_percent_passes,avglen_passes,launch_percent_goal,avglen_goal,stp_percent_crosses,avgdist_sweeper,position_group_model,league_strength,pk_success_rate,pass_cmp_pct,tklw_win_rate,aerial_win_pct,avrg_dist_pass,avrg_prg_dist_pass,avrg_dist_per_carry,pk_p90,pkatt_p90,crdy_p90,crdr_p90,fk_standard_p90,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,kp_p90,final_third_p90,ppa_p90,crspa_p90,att_p90,live_pass_p90,dead_pass_p90,fk_pass_p90,tb_pass_p90,sw_pass_p90,crs_pass_p90,ti_pass_p90,ck_pass_p90,off_outcomes_p90,blocks_outcomes_p90,tkl_tackles_p90,def_3rd_tackles_p90,mid_3rd_tackles_p90,att_3rd_tackles_p90,att_challenges_p90,sh_blocks_p90,pass_blocks_p90,int_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,mid_3rd_touches_p90,att_3rd_touches_p90,att_pen_touches_p90,carries_carries_p90,prgdist_carries_p90,prgc_carries_p90,final_third_carries_p90,cpa_carries_p90,mis_carries_p90,dis_carries_p90,rec_receiving_p90,prgr_receiving_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,2crdy_p90,fls_p90,fld_p90,off_p90,crs_p90,pkwon_p90,pkcon_p90,og_p90,recov_p90,won_aerial_p90,lost_aerial_p90,sota_p90,saves_p90,ga_goals_p90,fk_goals_p90,ck_goals_p90,og_goals_p90,cmp_launched_p90,att_passes_p90,thr_passes_p90,att_goal_p90,stp_crosses_p90,att_(gk)_passes_p90,live_touches_p90
Kevin Schade,2025,Brentford,Premier League,GER,22,0.43,0.08,0.43,0.32,0.14,0.47,0.32,49.1,2.16,1.06,0.2,0.41,11.5,0.15,59.7,69.8,61.7,41.9,,1.47,11.0,11.5,0.45,1.09,,,,,,,,,,,,FW,91.2,0.0,0.5970425138632163,0.0,0.0,9.11275415896488,2.567467652495379,0.0,0.0,0.0,0.11774967291757524,0.0,0.0,21.234191016136066,10.401221107719145,7.064980375054514,1.6877453118185781,0.9027474923680767,1.2559965111208025,0.4317488006977759,0.11774967291757524,21.234191016136066,18.957697339729613,2.2372437854339293,0.0,0.03924989097252508,0.1569995638901003,1.4914958569559529,2.119494112516354,0.0,0.03924989097252508,0.7849978194505015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7662450937636285,1.3344962930658526,1.6406454426515482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Trevitt,2025,Brentford,Premier League,ENG,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,57.1,50.0,100.0,,,0.0,0.0,0.0,0.0,-0.09,,,,,,,,,,,,MF,91.2,0.0,0.5714285714285714,1.0,0.0,10.428571428571429,3.2857142857142856,1.75,0.0,0.0,0.0,0.0,0.0,157.5,45.0,67.5,0.0,0.0,22.5,0.0,0.0,157.5,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,22.5,45.0,90.0,22.5,0.0,90.0,45.0,0.0,0.0,0.0,0.0,0.0,90.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5
Yoane Wissa,2025,Brentford,Premier League,COD,27,0.59,0.12,0.59,0.57,0.08,0.65,0.57,45.6,2.77,1.26,0.21,0.46,13.2,0.21,76.5,85.8,74.7,57.1,50.0,1.49,11.0,6.0,0.18,0.62,,,,,,,,,,,,FW,91.2,0.0,0.7653061224489796,1.0,1.0,11.037414965986395,2.75,6.833333333333333,0.0,0.0,0.15416238437821173,0.0,0.0,18.1294964028777,10.205549845837616,5.118191161356629,1.5107913669064748,0.8324768756423433,1.3566289825282631,0.4008221993833505,0.030832476875642344,18.1294964028777,17.019527235354573,1.0174717368961972,0.12332990750256938,0.15416238437821173,0.030832476875642344,0.6166495375128469,0.06166495375128469,0.030832476875642344,0.09249743062692703,0.709146968139774,0.030832476875642344,0.0,0.0,0.030832476875642344,0.030832476875642344,0.0,0.06166495375128469,0.06166495375128469,0.0,3.2682425488180886,0.06166495375128469,0.3391572456320658,1.6649537512846866,1.3566289825282631,0.5549845837615621,2.2199383350462485,7.6464542651593,0.18499486125385406,0.12332990750256938,0.06166495375128469,0.24665981500513876,0.06166495375128469,2.49743062692703,0.3391572456320658,1.7266187050359711,1.3874614594039054,1.553956834532374,0.0,0.06166495375128469,0.3391572456320658,0.0,0.030832476875642344,0.0,0.0,0.0,0.3391572456320658,0.030832476875642344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2682425488180886
Yehor Yarmoliuk,2025,Brentford,Premier League,UKR,20,0.0,0.0,0.0,0.04,0.05,0.09,0.04,22.2,0.56,0.12,0.0,0.0,15.9,0.07,87.0,87.8,89.9,84.7,66.7,1.52,2.0,-3.3,-0.21,-0.52,,,,,,,,,,,,MF,91.2,0.0,0.8697368421052631,0.0,1.0,15.41578947368421,3.525,5.313725490196078,0.0,0.0,0.3724137931034483,0.0,0.0,47.17241379310345,22.344827586206897,17.875862068965517,5.275862068965517,0.5586206896551724,4.406896551724138,0.49655172413793097,0.24827586206896549,47.17241379310345,46.675862068965515,0.4344827586206897,0.18620689655172415,0.24827586206896549,0.5586206896551724,0.9931034482758619,0.24827586206896549,0.0,0.06206896551724137,0.7448275862068966,0.06206896551724137,0.06206896551724137,0.0,0.0,0.18620689655172415,0.12413793103448274,0.06206896551724137,0.18620689655172415,0.0,6.331034482758621,0.5586206896551724,2.1724137931034484,2.731034482758621,1.6137931034482758,0.0,3.1655172413793107,3.848275862068965,0.06206896551724137,0.24827586206896549,0.0,0.3103448275862069,0.12413793103448274,3.662068965517241,0.18620689655172415,1.675862068965517,1.5517241379310345,1.4151724137931037,0.0,0.06206896551724137,0.0,0.0,0.24827586206896549,0.0,0.0,0.0,0.7448275862068966,0.06206896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.331034482758621
Ludovic Ajorque,2025,Brest,Ligue 1,FRA,30,0.47,0.07,0.47,0.38,0.11,0.49,0.35,47.2,1.91,0.9,0.25,0.52,12.1,0.18,68.9,71.8,74.2,72.9,50.0,1.48,-3.0,-5.4,-0.19,0.86,,,,,,,,,,,,FW,83.1,0.0,0.6885245901639344,0.5,0.5681818181818182,10.380029806259314,1.4441132637853948,3.3866666666666667,0.0,0.036072144288577156,0.18036072144288576,0.0,0.0,24.204408817635272,12.769539078156313,7.142284569138276,1.7314629258517034,1.2625250501002003,1.0460921843687374,0.39679358717434865,0.036072144288577156,24.204408817635272,23.80761523046092,0.28857715430861725,0.0,0.07214428857715431,0.43286573146292584,0.25250501002004005,0.036072144288577156,0.0,0.10821643286573146,0.5771543086172345,0.14428857715430862,0.0,0.07214428857715431,0.07214428857715431,0.18036072144288576,0.036072144288577156,0.07214428857715431,0.036072144288577156,0.0,6.673346693386774,0.21643286573146292,0.43286573146292584,3.787575150300601,2.4889779559118237,0.5771543086172345,2.7054108216432864,1.9839679358717437,0.036072144288577156,0.10821643286573146,0.036072144288577156,0.3246492985971944,0.036072144288577156,4.833667334669339,0.8657314629258517,1.5871743486973946,1.6953907815631264,1.392384769539078,0.0,0.3246492985971944,0.28857715430861725,0.10821643286573146,0.0,0.07214428857715431,0.0,0.0,0.39679358717434865,0.9018036072144289,0.685370741482966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.673346693386774
Jordan Amavi,2025,Brest,Ligue 1,FRA,30,0.0,0.0,0.0,0.03,0.02,0.05,0.03,37.5,0.91,0.34,0.0,0.0,25.0,0.03,73.4,85.0,73.8,42.0,33.3,1.18,-10.0,-6.6,-0.75,-0.54,,,,,,,,,,,,DF,83.1,0.0,0.7338403041825095,0.7142857142857143,0.7,11.918250950570343,4.32509505703422,5.567796610169491,0.0,0.0,0.22784810126582278,0.0,0.11392405063291139,59.92405063291139,24.379746835443036,27.0,5.69620253164557,0.6835443037974683,3.189873417721519,0.6835443037974683,0.11392405063291139,59.92405063291139,48.75949367088607,10.936708860759493,1.0253164556962024,0.0,0.22784810126582278,1.7088607594936709,9.91139240506329,0.0,0.22784810126582278,1.4810126582278482,1.5949367088607596,0.569620253164557,0.6835443037974683,0.34177215189873417,1.4810126582278482,0.22784810126582278,0.34177215189873417,0.6835443037974683,0.0,28.139240506329113,1.3670886075949367,9.569620253164556,14.924050632911392,4.329113924050633,0.11392405063291139,13.443037974683543,43.177215189873415,1.0253164556962024,0.7974683544303798,0.0,0.569620253164557,0.45569620253164556,16.40506329113924,0.34177215189873417,0.9113924050632911,2.050632911392405,1.139240506329114,0.0,1.0253164556962024,0.34177215189873417,0.0,0.7974683544303798,0.0,0.11392405063291139,0.0,1.7088607594936709,0.7974683544303798,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.139240506329113
Marco Bizot,2025,Brest,Ligue 1,NED,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,69.1,98.9,99.2,47.4,,1.47,-7.0,-13.2,-0.41,-0.99,1.86,64.3,42.9,-0.41,39.7,47.2,37.9,76.4,55.5,5.6,9.8,GK,83.1,0.0,0.6913470115967886,0.0,0.0,21.609277430865298,16.61106155218555,4.5874125874125875,0.0,0.0,0.125,0.0,0.0,35.03125,2.84375,11.875,20.15625,0.0,0.25,0.0,0.0,35.03125,25.5625,9.375,2.625,0.0,0.0625,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4375,7.531249999999999,8.40625,0.03125,0.0,0.0,4.46875,9.53125,0.0,0.0,0.0,0.0,0.0,4.28125,0.0,1.46875,1.6875,1.31875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.875,0.5,0.40624999999999994,0.0,0.0,0.03125,1.6875,0.0,0.625,1.7187500000000002,0.1875,6.21875,8.4375
Justin Bourgault,2025,Brest,Ligue 1,FRA,18,0.74,0.0,0.74,0.05,0.1,0.15,0.05,50.0,1.48,0.74,0.5,1.0,26.2,0.04,73.0,89.3,83.3,36.4,,2.0,1.0,0.1,0.1,0.47,,,,,,,,,,,,DF,83.1,0.0,0.7297297297297297,0.0,0.0,12.986486486486486,4.013513513513513,0.0,0.0,0.0,0.0,0.0,0.0,54.59016393442623,20.65573770491803,22.131147540983605,8.114754098360656,0.7377049180327869,3.6885245901639343,0.7377049180327869,0.7377049180327869,54.59016393442623,47.21311475409836,6.639344262295082,0.0,0.0,0.0,2.9508196721311477,6.639344262295082,0.0,0.7377049180327869,1.4754098360655739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2131147540983607,1.4754098360655739,1.401639344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Chardonnet,2025,Brest,Ligue 1,FRA,29,0.04,0.0,0.04,0.03,0.04,0.07,0.03,7.1,0.52,0.04,0.07,1.0,13.1,0.06,82.1,92.5,93.2,50.5,,1.44,-6.0,-4.1,-0.15,0.95,,,,,,,,,,,,DF,83.1,0.0,0.8206611570247934,0.75,0.5769230769230769,17.16611570247934,6.43801652892562,4.581521739130435,0.0,0.0,0.22350993377483444,0.0,0.0,45.074503311258276,11.846026490066226,21.978476821192054,10.393211920529803,0.2980132450331126,2.495860927152318,0.11175496688741722,0.037251655629139076,45.074503311258276,43.360927152317885,1.7135761589403973,1.6763245033112584,0.07450331125827815,0.5215231788079471,0.11175496688741722,0.0,0.0,0.0,0.26076158940397354,0.4470198675496689,0.18625827814569537,0.18625827814569537,0.07450331125827815,0.48427152317880795,0.18625827814569537,0.037251655629139076,0.22350993377483444,0.037251655629139076,12.963576158940397,1.7135761589403973,7.487582781456953,5.028973509933775,0.4470198675496689,0.18625827814569537,6.854304635761589,15.682947019867548,0.07450331125827815,0.037251655629139076,0.0,0.0,0.0,7.673841059602649,0.037251655629139076,1.564569536423841,1.7880794701986755,1.4081125827814567,0.0,0.2980132450331126,0.11175496688741722,0.0,0.037251655629139076,0.0,0.0,0.0,0.7450331125827815,0.5587748344370861,0.4097682119205298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.963576158940397
Grégoire Coudert,2025,Brest,Ligue 1,FRA,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,79.4,100.0,100.0,46.2,,1.5,0.0,1.2,0.58,0.99,,,,,,,,,,,,GK,83.1,0.0,0.7941176470588235,0.0,0.0,20.235294117647058,13.720588235294118,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.5,16.5,12.999999999999998,0.0,0.5,0.0,0.0,34.0,28.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soumaïla Coulibaly,2025,Brest,Ligue 1,FRA,20,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.0,0.82,0.0,0.0,,12.1,0.04,88.6,93.3,94.6,64.3,0.0,1.86,1.0,0.8,0.17,0.62,,,,,,,,,,,,DF,83.1,0.0,0.886435331230284,1.0,0.75,18.684542586750787,5.2271293375394325,4.8311688311688314,0.0,0.0,0.2054794520547945,0.0,0.0,65.13698630136987,18.28767123287671,34.52054794520548,11.506849315068493,0.2054794520547945,2.4657534246575343,0.2054794520547945,0.0,65.13698630136987,62.054794520547944,3.0821917808219177,1.8493150684931505,0.0,3.287671232876712,0.0,0.0,0.0,0.0,0.2054794520547945,0.2054794520547945,0.0,0.2054794520547945,0.0,0.0,0.2054794520547945,0.410958904109589,0.821917808219178,0.0,26.301369863013697,3.4931506849315066,14.58904109589041,11.301369863013697,0.410958904109589,0.2054794520547945,15.821917808219178,36.986301369863014,0.2054794520547945,0.2054794520547945,0.0,0.2054794520547945,0.0,17.671232876712327,0.0,1.2328767123287672,1.0273972602739725,1.3767123287671232,0.0,1.0273972602739725,0.2054794520547945,0.0,0.0,0.2054794520547945,0.0,0.0,0.821917808219178,0.6164383561643836,0.2054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.301369863013697
Romain Del Castillo,2025,Brest,Ligue 1,FRA,28,0.43,0.29,0.21,0.33,0.24,0.58,0.11,47.1,1.22,0.57,0.18,0.38,19.7,0.09,69.8,80.3,76.1,46.7,39.1,1.35,-10.0,-7.1,-0.51,-0.26,,,,,,,,,,,,FW,83.1,0.75,0.6976744186046512,0.625,0.5,11.655523255813954,4.074127906976744,5.436241610738255,0.21445591739475775,0.2859412231930103,0.0,0.0,0.0,49.181890389197775,21.37410643367752,15.226370135027802,8.57823669579031,2.6449563145353454,3.1453534551231135,1.858617950754567,0.7863383637807784,49.181890389197775,42.31930103256553,6.576648133439237,2.430500397140588,0.21445591739475775,0.5003971405877681,7.362986497220016,1.215250198570294,2.787926926131851,0.2859412231930103,1.9301032565528198,0.5718824463860206,0.21445591739475775,0.07148530579825257,0.2859412231930103,0.35742652899126287,0.0,0.6433677521842732,0.07148530579825257,0.0,19.08657664813344,0.07148530579825257,1.1437648927720412,9.078633836378078,9.221604447974583,1.215250198570294,10.651310563939635,28.73709293089754,1.0007942811755361,0.7863383637807784,0.2859412231930103,0.9293089753772835,0.35742652899126287,12.581413820492454,2.430500397140588,1.3582208101667992,2.073073868149325,1.272438443208896,0.0,0.14297061159650515,0.5003971405877681,0.0,2.3590150913423353,0.0,0.0,0.0,2.073073868149325,0.14297061159650515,0.14297061159650515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.872120730738683
Sérigné Diop,2025,Brest,Ligue 1,SEN,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,100.0,100.0,,,,1.0,0.0,-0.1,-1.97,-1.62,,,,,,,,,,,,FW,83.1,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massadio Haïdara,2025,Brest,Ligue 1,MLI,31,0.0,0.0,0.0,0.02,0.03,0.04,0.02,10.0,0.54,0.05,0.0,0.0,20.4,0.03,78.6,90.9,80.2,37.9,0.0,1.64,3.0,-1.7,-0.09,0.58,,,,,,,,,,,,DF,83.1,0.0,0.7857142857142857,0.6666666666666666,0.5,12.02154195011338,4.783446712018141,4.523809523809524,0.0,0.0,0.1609058402860548,0.10727056019070322,0.0,47.30631704410012,21.775923718712754,18.128724672228845,4.66626936829559,0.42908224076281287,2.8426698450536354,0.5899880810488677,0.21454112038140644,47.30631704410012,38.402860548271754,8.903456495828367,0.6436233611442193,0.05363528009535161,0.1609058402860548,2.628128724672229,8.259833134684147,0.0,0.0,1.1799761620977354,0.1609058402860548,0.05363528009535161,0.10727056019070322,0.0,0.1609058402860548,0.0,0.10727056019070322,0.1609058402860548,0.0,8.528009535160905,0.8581644815256257,2.7890345649582837,4.558998808104887,1.1799761620977354,0.05363528009535161,2.252681764004768,8.152562574493444,0.10727056019070322,0.05363528009535161,0.0,0.10727056019070322,0.05363528009535161,4.398092967818831,0.26817640047675806,1.6090584028605484,1.4481525625744935,1.3730631704410012,0.05363528009535161,0.21454112038140644,0.1609058402860548,0.0,0.26817640047675806,0.0,0.0,0.0,0.6436233611442193,0.10727056019070322,0.10727056019070322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.528009535160905
Kenny Lala,2025,Brest,Ligue 1,MAD,32,0.1,0.07,0.0,0.1,0.14,0.24,0.02,44.4,0.3,0.13,0.0,0.0,26.8,0.07,76.1,86.0,81.0,59.5,100.0,1.57,-4.0,-5.9,-0.2,1.27,,,,,,,,,,,,DF,83.1,1.0,0.7611358574610245,0.7058823529411765,0.5,15.182628062360802,5.7667037861915365,5.740384615384615,0.10052122114668652,0.10052122114668652,0.16753536857781087,0.0,0.06701414743112435,60.178704393149665,20.171258376768428,25.431868950111692,12.397617274758003,1.3737900223380493,4.15487714072971,1.340282948622487,0.43559195830230824,60.178704393149665,49.82501861504095,10.253164556962025,2.177959791511541,0.1340282948622487,0.43559195830230824,4.221891288160834,7.7066269545793,0.33507073715562175,0.10052122114668652,1.4743112434847356,0.569620253164557,0.33507073715562175,0.23454951600893523,0.0,0.6031273268801192,0.20104244229337304,0.16753536857781087,0.20104244229337304,0.0,13.70439314966493,0.9046909903201786,4.9590469099032015,6.433358153387937,2.345495160089352,0.06701414743112435,6.969471332836932,20.9084139985108,0.3015636634400596,0.23454951600893523,0.0,0.20104244229337304,0.06701414743112435,7.974683544303797,0.46909903201787045,1.54132539091586,1.6753536857781086,1.3905435591958302,0.0,0.1340282948622487,0.10052122114668652,0.0,0.6701414743112435,0.0,0.0,0.0,1.306775874906925,0.03350707371556218,0.03350707371556218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.670886075949367
Julien Le Cardinal,2025,Brest,Ligue 1,FRA,26,0.0,0.07,0.0,0.03,0.02,0.05,0.03,30.0,0.65,0.2,0.0,0.0,11.6,0.04,86.4,90.8,95.3,62.3,,1.06,-7.0,-4.8,-0.31,0.07,,,,,,,,,,,,DF,83.1,0.0,0.8638036809815951,0.5,0.6923076923076923,17.826993865030676,6.707975460122699,5.159722222222222,0.0,0.0,0.19593613933236573,0.0,0.0,53.229317851959365,16.26269956458636,25.27576197387518,10.58055152394775,0.3265602322206096,2.8084179970972425,0.0,0.0,53.229317851959365,50.81277213352685,2.285921625544267,1.8287373004354135,0.06531204644412192,0.7837445573294629,0.39187227866473145,0.06531204644412192,0.0,0.13062409288824384,0.13062409288824384,0.39187227866473145,0.19593613933236573,0.19593613933236573,0.0,0.39187227866473145,0.39187227866473145,0.06531204644412192,0.5878084179970973,0.0,18.940493468795356,3.2656023222060955,11.168359941944846,7.314949201741654,0.6531204644412192,0.5224963715529753,9.404934687953556,19.201741654571844,0.06531204644412192,0.06531204644412192,0.0,0.0,0.06531204644412192,11.756168359941945,0.0,1.436865021770682,1.8940493468795356,1.3976777939042089,0.0,0.3265602322206096,0.13062409288824384,0.0,0.06531204644412192,0.0,0.0,0.06531204644412192,0.9796806966618288,0.5878084179970973,0.2612481857764877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.940493468795356
Jérémy Le Douaron,2025,Brest,Ligue 1,FRA,26,0.0,0.0,0.0,0.14,0.0,0.14,0.14,50.0,1.76,0.88,0.0,0.0,11.3,0.08,78.6,75.0,80.0,100.0,0.0,0.0,-4.0,-1.1,-0.95,-0.61,,,,,,,,,,,,FW,83.1,0.0,0.7857142857142857,0.0,0.6,12.928571428571429,2.5714285714285716,4.923076923076923,0.0,0.0,0.0,0.0,0.0,12.352941176470589,7.0588235294117645,4.411764705882353,0.8823529411764706,0.0,0.0,0.0,0.0,12.352941176470589,12.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,20.294117647058822,0.0,0.0,7.9411764705882355,12.352941176470589,2.6470588235294117,11.470588235294116,23.823529411764707,0.8823529411764706,0.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,16.764705882352942,6.176470588235294,0.8823529411764706,4.411764705882353,1.2352941176470589,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,1.7647058823529411,2.6470588235294117,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.294117647058822
Pierre Lees-Melou,2025,Brest,Ligue 1,FRA,31,0.12,0.12,0.12,0.07,0.16,0.24,0.07,36.4,1.3,0.47,0.09,0.25,22.8,0.06,85.3,90.2,90.3,75.8,100.0,1.3,-4.0,-1.4,-0.08,0.54,,,,,,,,,,,,MF,83.1,0.0,0.8533585619678334,0.5,1.0,16.528855250709555,4.985808893093662,4.368421052631579,0.0,0.0,0.41284403669724773,0.0,0.0,62.3394495412844,23.355176933158585,25.41939711664482,10.969855832241153,1.1205766710353866,6.487549148099606,0.7667103538663173,0.23591087811271297,62.3394495412844,59.862385321100916,2.3001310615989516,1.8283093053735255,0.47182175622542594,1.2385321100917432,1.2975098296199215,0.3538663171690694,0.11795543905635648,0.1769331585845347,1.1205766710353866,0.11795543905635648,0.0,0.05897771952817824,0.05897771952817824,0.0,0.0,0.0,0.05897771952817824,0.0,2.948885976408912,0.05897771952817824,0.47182175622542594,1.9462647444298822,0.5307994757536042,0.05897771952817824,1.1205766710353866,2.7129750982961993,0.0,0.0,0.0,0.23591087811271297,0.05897771952817824,2.1821756225425952,0.0,1.4154652686762776,1.651376146788991,1.309305373525557,0.0,0.11795543905635648,0.05897771952817824,0.0,0.0,0.0,0.0,0.0,0.41284403669724773,0.05897771952817824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948885976408912
Bradley Locko,2025,Brest,Ligue 1,FRA,22,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.93,0.0,0.0,,18.1,0.03,88.1,95.5,93.3,66.7,,1.5,-4.0,-3.3,-3.1,-2.84,,,,,,,,,,,,DF,83.1,0.0,0.8809523809523809,0.0,0.0,14.404761904761905,5.095238095238095,0.0,0.0,0.0,0.9278350515463918,0.0,0.0,38.96907216494846,20.412371134020617,13.917525773195877,2.783505154639175,0.0,1.8556701030927836,0.0,0.0,38.96907216494846,32.47422680412371,6.494845360824741,0.0,0.0,0.0,0.9278350515463918,6.494845360824741,0.0,0.0,2.783505154639175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.711340206185567,0.7422680412371134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Magnetti,2025,Brest,Ligue 1,FRA,26,0.04,0.0,0.04,0.03,0.02,0.05,0.03,31.6,0.74,0.23,0.05,0.17,25.3,0.04,84.9,90.5,88.2,60.5,28.6,1.47,-5.0,-8.6,-0.33,0.08,,,,,,,,,,,,MF,83.1,0.0,0.8494921514312096,0.2,0.3333333333333333,13.74792243767313,3.3564173591874424,4.411214953271028,0.0,0.0,0.19371502367628068,0.0,0.0,41.95867412828239,19.603960396039604,17.124408092983213,3.3318984072320275,0.23245802841153682,2.7120103314679294,0.23245802841153682,0.03874300473525613,41.95867412828239,39.7503228583728,2.014636246233319,1.4722341799397332,0.0,0.30994403788204905,0.6973740852346104,0.42617305208781747,0.0,0.19371502367628068,0.6586310804993543,0.19371502367628068,0.11622901420576841,0.07748600947051226,0.0,0.3486870426173052,0.03874300473525613,0.15497201894102453,0.19371502367628068,0.0,9.298321136461473,0.38743004735256137,2.9444683598794663,5.230305639259578,1.2010331467929403,0.03874300473525613,4.145501506672407,6.896254842875591,0.07748600947051226,0.11622901420576841,0.0,0.19371502367628068,0.15497201894102453,5.9664227292294445,0.23245802841153682,1.3560051657339647,1.5497201894102455,1.344382264313388,0.0,0.19371502367628068,0.27120103314679295,0.0,0.15497201894102453,0.0,0.0,0.0,0.9298321136461473,0.07748600947051226,0.15497201894102453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.298321136461473
