player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,ga90,save_percent,cs_percent,_per_90_expected,cmp_percent_launched,launch_percent_passes,avglen_passes,launch_percent_goal,avglen_goal,stp_percent_crosses,avgdist_sweeper,pass_cmp_pct,avrg_dist_pass,avrg_prg_dist_pass,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,att_p90,live_pass_p90,dead_pass_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,og_p90,recov_p90,sota_p90,saves_p90,ga_goals_p90,fk_goals_p90,ck_goals_p90,og_goals_p90,cmp_launched_p90,att_passes_p90,thr_passes_p90,att_goal_p90,stp_crosses_p90,att_(gk)_passes_p90,live_touches_p90
Diego López,2023,Rayo Vallecano,La Liga,ESP,GK,40,84.5,0.463062357511371,-4.657123290055973,0.5439644279710321,-0.9173969105423756,-2.2843582298865224,-0.227054715837427,-0.07968324049101978,-0.356848899917382,-0.3250876200106594,1.0071568593003413,-4.953878610614305,-1.6004860049179634,-3.0489013586964857,-1.4871997574613907,-0.5817655780901491,-0.6987651783009415,-1.5548298343660998,-0.7837984360643258,-1.3751818184160207,0.9997292011821264,1.0226286786881666,0.4593257915849274,0.4358520778634472,0.43431749575427914,1.258938821153316,0.5699046934459545,-0.04966135118000086,0.4318774823424284,0.4384950588990465,0.347715528780405,7.5746100714541695,0.4796791375865951,0.4092011670190595,0.4910879864420312,0.1081339343670132,1.208755377657038,0.05882430972062375,-0.13990736986033273,2.243192933727939,0.7269588258341453,-0.23408507049407967,1.2709224353040476,-0.22904476199720597,5.368821496130539,-0.29167937863505067,-0.1415896275320237,0.7375796534394418,1.003891103180305,0.9190753623385989,-0.38788552244716246,-0.33985595131849283,0.47968217429969234
Thibaut Courtois,2023,Real Madrid,La Liga,BEL,GK,30,84.5,1.555506175315486,-0.012990817535608382,0.10206695561769323,1.047740090412924,1.4920539907357995,2.835748890637036,3.36350898365044,0.5204139287555891,-0.03741238627819588,-0.2782816051974991,0.9414433005780053,0.6583901775562243,0.1425225330024123,0.27656485005213327,-1.4174228524187331,-1.2350573065551946,-1.746285266152546,-1.4605532736198892,1.1422020230043626,0.4111658158717893,1.306021101330101,0.8685014447740287,0.7514722723622551,0.929806329363613,1.1541537981331855,1.6708440795448798,0.09480081382197131,0.9269673170613726,1.196163536555815,0.1333454635912812,-0.05218559787621158,1.066498284002031,1.076458091144014,1.0761425112668699,0.8240257397141693,0.013440922982287563,0.9076187741260798,-0.13990736986033273,1.312984043720836,0.47157376773846077,0.7285550407980339,0.06316779257862211,-0.22904476199720597,-0.169333635403744,-0.29167937863505067,0.0931527271761397,1.6052512693003458,1.614653881716034,0.32541025716072774,0.8197141827493287,-0.33985595131849283,1.0665026401570874
Andriy Lunin,2023,Real Madrid,La Liga,UKR,GK,23,84.5,1.975676874470915,0.18051470215274018,-0.3766553060984216,2.507556148265432,1.0604640226646769,0.6480320288695623,0.8697684359333695,0.5752428555476498,0.0717058058272213,-0.2508345205462996,-0.8331689073829449,1.3996931971917164,-0.18961660504769925,1.9508631368946818,-2.2776582818746283,-2.14262860052393,-1.1255055327843713,-0.7487938755011064,-0.8254083358069715,2.7286341455312417,1.416070400280363,0.9320754688464169,0.7845859973799773,0.7088983132829527,0.9805100456998261,1.5124938678326116,-0.10839871497201144,0.7062371900617888,0.9259653618540232,0.07814611699937286,-0.3239645081418822,0.7897219065543879,0.7039126633354299,0.7893049816300798,0.8464411387074267,0.0408406812556343,0.919626476540304,-0.13990736986033273,1.4119863202626117,0.11358385956118199,0.15922509162602796,0.09085271275570925,-0.22904476199720597,0.16305954535730077,1.9186060046465925,-0.10502172302974698,1.2770996941937116,1.180970867138674,0.41285338711594205,-0.22076234896014804,-0.33985595131849283,0.7897256403876132
Álex Remiro,2023,Real Sociedad,La Liga,ESP,GK,27,84.5,0.021883123398170085,-0.0903930254109489,-0.7449031997262031,0.2841439986131507,1.0784469380009738,1.435610099105853,2.2310304780358075,0.3060826694775336,0.014666750863025955,-0.28743063341456554,0.5002967630057924,1.1619167569312756,0.11364086882414172,0.7750200652189996,0.33581887999613874,0.4563255594774488,0.7020235888135267,1.0831114606406778,-0.21776396029170644,0.5950918737812697,0.9084024227088662,1.0119816991001742,1.2190357421145532,0.8201782644377634,0.28785740781728525,0.8100428229783794,0.7638887359363689,0.8174275315745214,0.8519579924928471,0.5679358491598755,0.3411786143504169,0.9462256881340945,0.9567358101894397,0.9521442151739361,0.389284975029152,0.007312029684302126,0.4631441894985162,-0.13990736986033273,0.9273962298212873,0.3827441823138748,0.6103539890124308,0.05697511306532632,0.34754875225605664,-0.029014145718434522,0.5226362888897653,1.1883273204191982,1.3886424445040808,0.5932634152396904,0.5039561534548243,0.16625973700978006,-0.33985595131849283,0.9462297738605008
Yehvann Diouf,2023,Reims,Ligue 1,FRA,GK,22,83.1,0.9042415916245704,-0.20649633722395694,0.06524216625491717,1.2161804047805211,0.3231644938765091,0.3855060054574656,1.0070385578260523,0.1914403680032249,0.14114465534885043,-0.2508345205462996,0.8712608968733346,1.5605419656031914,0.43133917478511796,0.9667336095139478,-0.6063437332174604,-0.3893658735388726,-1.0906954542777447,-0.9004803046083885,1.3158147017230102,-0.5820348968394051,1.1368615287417787,1.0405947378348313,0.9542814402279415,0.8064358416945229,0.13145197345671156,1.221231229422094,0.522093371346415,0.8036961750976706,0.9014908895078461,0.4191722171767795,1.034930043186471,0.9527200709404275,0.8752727145545166,0.9566076437271616,0.24122536588947868,0.0408406812556343,0.6338431590817736,-0.13990736986033273,0.9829764552482496,0.6492329385876328,1.0388865294860532,0.09085271275570925,1.1845393374624056,-0.07238562434843926,0.20741732081564299,0.593307291981473,1.3531348152550047,1.577020231690726,0.5687760766746376,1.1216141090484515,-0.33985595131849283,0.9527241712692225
Patrick Pentz,2023,Reims,Ligue 1,AUT,GK,25,83.1,-0.49282598306723124,-1.9867471183567613,0.5439644279710321,-0.9960023905805879,-0.036493812849426224,-0.052037366896029114,-0.03392653319345885,-0.0029530997140811924,0.014666750863025955,0.2066168903070243,-1.083820349185339,-1.6004860049179634,-0.11741244460202284,-0.7331264832345942,0.7372620804088902,0.5388320407473336,-0.4467090019051519,-0.3870800830145118,0.8817830049263921,-0.7659609547488855,0.7764964818328238,0.6224280135997639,0.5854381647850282,0.5891492685004306,0.6463955151556385,0.34935114806659306,0.5392997830588088,0.5865845747702108,0.44039183050587527,0.8282523063031147,-0.3239645081418822,0.6974631140718399,0.7459392581755538,0.7106150398713141,-0.543313598874528,-0.3838555719812398,-0.5693286228234672,-0.13990736986033273,0.5351090137497392,0.5690859442195852,0.4485567051396702,0.5199689755005595,-0.22904476199720597,0.5924007371736503,1.9186060046465925,0.5218566398664254,0.8842515687103631,0.5698720738705765,1.1313619971093904,0.9490998654489528,-0.33985595131849283,0.6974666404644548
Doğan Alemdar,2023,Rennes,Ligue 1,TUR,GK,19,83.1,-0.6293814602927454,0.18051470215274018,0.5439644279710321,-1.321653665024609,0.718788631275038,-0.052037366896029114,0.034708527752882544,0.056860274968166834,-0.23084918137416272,0.1014030658107598,-1.3144196756435422,0.1478701734676309,-0.3484657580281874,-0.2985757828327116,0.22931354111112337,-0.14184642972921757,1.13714957014636,1.0947796474950842,0.5634930939422057,0.19045454638041298,0.740889654077982,0.7700786090046771,1.0501053877475905,0.6939296826851375,0.46205646382091453,0.5845629429462204,0.6343305971715117,0.6912806131503415,0.5513202665466158,0.8630093818850768,1.543678742205953,0.8249613392267666,0.6665234858569745,0.8391337221795171,0.5349443871804367,0.36930034508907883,0.4373663889384914,-0.13990736986033273,0.7266109542525504,0.39630929141812193,0.07691523605749172,0.42273080758793335,-0.22904476199720597,1.066156535039967,-0.29167937863505067,0.8014299787212701,1.0614253603303487,0.38788340502898,0.978200287142135,0.9087597890900184,-0.33985595131849283,0.8249651522946017
Steve Mandanda,2023,Rennes,Ligue 1,FRA,GK,37,83.1,0.4315495550747126,-0.322599649036965,-0.22935614864730694,0.2953733529043232,0.9885323613194897,2.748240216166337,1.9908077647236122,0.3060826694775336,0.26514260092318814,-0.28285611930603227,0.4200883016290251,0.8681929189624956,0.21472669344808873,0.27656485005213327,-0.41791121057474045,-0.4512457344912865,0.22628584922296302,-0.06037085109113656,1.286879255269902,0.8893735664364378,1.0148283383686414,0.897516491713705,0.8914883178632531,0.9122760145474292,0.535984741292994,1.116507565184884,0.6379921222138489,0.9094511187614157,0.9833795182024625,0.5722854132377869,0.4307765266702158,1.0085463315600816,0.7604017612174176,1.0002635206722037,0.7431547879382302,0.009277323350836753,0.6600226594481798,-0.13990736986033273,1.0460873955254886,0.32032800415729856,0.485659116759784,0.058960860448195485,-0.22904476199720597,0.18243260510747455,0.17032453359701147,0.7337834016117272,1.5213177863811738,1.1086431943153645,0.5151662045068777,0.834764104423663,-0.33985595131849283,1.008550557412236
Rui Patrício,2023,Roma,Serie A,POR,GK,34,84.1,0.505079427426913,0.18051470215274018,0.17571653434325057,0.5985659187659983,0.7547544619476315,1.085575401223057,2.814428496079709,0.400787179391093,0.20562358704750602,-0.2508345205462996,-0.0010061205989959222,0.9940745638062587,-0.1462941087802934,0.5833065209240512,0.1555790757291896,-0.018086707824389692,-0.9282484212468205,-0.8421393703363571,-0.21776396029170644,-0.17739756943854776,1.035228056338904,0.9244371140394041,0.9073442094664902,0.3376762744571346,0.2751571478843191,0.3808940014839765,0.23196049575790972,0.3353140826578973,0.21783729530464085,0.5422743216310633,0.39819088199261404,0.4519127894644438,0.5509358581173781,0.4602379524570608,0.38980743921621297,0.0408406812556343,0.5537689378394917,-0.13990736986033273,0.447421283098452,0.2626572690857504,0.34729064040989555,0.09085271275570925,0.39697105347776485,0.07719130699403089,0.15037769802127798,0.4382728581469357,0.6444074499942135,0.5254285252692604,0.7721076921126664,0.14690863271128368,-0.33985595131849283,0.4519157637458958
Mile Svilar,2023,Roma,Serie A,SRB,GK,22,84.1,-0.8289625423915741,0.18051470215274018,0.5439644279710321,-0.8724794933776833,0.10736950984094806,0.03547130757466981,0.1262219423480044,0.21137815956397427,-0.17133016749848062,-0.2508345205462996,0.059150225433578105,0.728324424691648,0.07031837255673587,-0.030176820819783817,1.237017901330886,1.5907896769383683,1.711515865505699,2.10991190382843,2.762587024378403,-0.8027461663307814,0.6896643768761304,0.9047421198384076,1.1690576550733414,0.35464072246799183,-0.34357346423454693,0.2967797257042868,0.5096665184430196,0.35226486982420413,0.36620698543879715,0.2656726643253083,-0.3239645081418822,0.4372460070697822,0.5133921000602004,0.4483152340087629,0.15156376991644926,0.0408406812556343,0.5722036200220906,-0.13990736986033273,1.4119863202626117,0.334433355153135,0.47266767293247386,0.09085271275570925,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,0.8701223970309656,0.7843165192453005,0.8661623978793511,0.42373988120675204,1.9518389063710393,-0.33985595131849283,0.4372489483734962
Vincenzo Fiorillo,2023,Salernitana,Serie A,ITA,GK,32,84.1,-0.5033302505461164,0.18051470215274018,0.5439644279710321,0.20553851857493843,3.1105163710025088,0.12297998204536875,-0.10256159413980026,-0.48146009717206545,-0.12173098926874555,0.2066168903070243,-1.9460613089855752,-1.6004860049179634,0.04143670837846529,1.2862561833388617,1.8187009060105865,0.8688579658268741,1.6360940287413415,1.6548526165065855,2.762587024378403,-3.046644072826442,0.7721939901457803,1.061436577087918,1.770921628494025,0.2673237106474028,-0.4301957499311882,-0.02522023626483691,0.5392997830588088,0.2650181711740952,0.24818564101389998,0.2656726643253083,-0.3239645081418822,0.3710089252874403,0.317267990806288,0.3815480106982953,1.541318507498404,0.46553693449250844,0.3240444367947955,-0.13990736986033273,-0.6340607282674242,0.5276766637960939,0.3038908983828491,0.5199689755005595,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,1.3576944570613216,0.6878275059686887,0.3476543308639955,0.34753442257108313,0.7819766919619384,-0.33985595131849283,0.371011717659434
Guillermo Ochoa,2023,Salernitana,Serie A,MEX,GK,37,84.1,-1.417201521209175,-0.438702960849973,-0.04523220183341621,-1.0633785163276261,-0.3062375428938776,-0.5770894137202227,-1.7841205873251644,-0.34189555624682005,0.027066545420459727,0.046508896508360875,0.1995150328429194,-0.20180106220948799,0.24360835762635927,-0.6692219684696115,1.4664140158524583,1.487656575351012,0.82385886358672,0.6163839864644268,-0.3624411925572457,-0.7291757431669889,0.5368760007308704,0.7475985082973716,0.9044575046066046,1.00078660994035,0.1285179928121479,0.43017970994863836,1.370512855531695,0.9978904398350097,0.7297127262674798,1.414272766696663,0.09729280276990729,1.1757894689428954,1.176291589338425,1.1802509195497644,0.3600269805537425,0.31689324585960243,0.09697878414182032,-0.13990736986033273,0.4912651484240957,0.8900078675016418,1.0887029000386037,0.36977828353986186,0.8664829150839931,0.6353348563552854,-0.29167937863505067,1.2845586480567683,1.3246549935943275,0.05599354316785794,1.4906163021061145,0.25553869547784314,-0.33985595131849283,1.17579407083529
Luigi Sepe,2023,Salernitana,Serie A,ITA,GK,31,84.1,-0.35627050584171704,0.18051470215274018,0.3598404811571413,-0.7601859504659518,-0.4860666962568455,-0.6645980881909217,-1.5324586971885792,-0.34688000413700737,0.02210662759748622,0.01906181185716152,0.4200883016290251,-0.3696432553345049,0.4024575106068474,-1.1421153777304838,0.4013606270023025,0.4563255594774488,-0.17983173335434766,-0.10704359850876148,0.708170326207745,-0.030256723110963977,0.8100200628943701,0.7020712060249679,0.8798171835852695,1.0069501637159208,0.5175539641614747,0.9083090652422868,0.9210459566386808,1.0040490303279586,0.8563426864033694,1.134361817379274,-0.3239645081418822,1.151242785694145,1.2344366193760552,1.168026626458362,0.23331404859774074,0.29066200668908965,0.201424605082485,-0.13990736986033273,0.9907413396828985,0.8516433871092896,0.9889260421430907,0.3432740437820917,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,0.6177321541917223,1.398724500844903,1.1025410754892928,1.275447948311285,0.7131612675849325,-0.33985595131849283,1.1512473323941963
Emil Audero,2023,Sampdoria,Serie A,ITA,GK,25,84.1,-0.46131318063057436,0.18051470215274018,0.2493661130688079,0.07078626708086042,-1.4211782937442776,-2.4147715776049004,-1.8413164714471155,-0.27211328578419736,0.29986202568400266,0.005338269531561788,0.24964532120339825,-0.4815380507511831,-0.1607349408694287,-0.06851952967877312,0.8273819825423645,1.1163774096365298,0.30170768598732056,0.2546701939778331,0.5634930939422057,-0.1406123578566518,0.7850359212639089,0.9412248117771087,1.0941018051025841,0.9358227531458316,0.25585275278621034,0.5157396998432912,1.1509303647286973,0.9329788960393286,0.8231856310519983,0.9942133006865678,0.013041340587549377,1.0804080711763229,1.0492031665418895,1.068582738563007,-0.23756755660649798,0.27867058306828374,0.06794415970422685,3.4166773630541845,1.0436978515272055,0.7711632326862221,0.9519937126534082,0.33115781989282533,-0.22904476199720597,0.21458048837526275,0.9460804360026697,1.170466786009665,1.3796537311619965,0.798756349167355,1.033383550292102,0.7351822033855744,-0.33985595131849283,1.0804124586070405
Nicola Ravaglia,2023,Sampdoria,Serie A,ITA,GK,33,84.1,-0.6293814602927454,0.18051470215274018,-0.3030057273728643,-1.0409198077452804,-1.690922023788729,-1.4521761584272121,-1.3036751607007746,-0.5911179507561868,-0.2705285239579508,0.4627896803848857,-0.22157938938510308,-1.6004860049179634,-0.7094865602565694,-0.36248029759769435,0.5570222761419406,0.3944456985250356,-0.1334182953455123,-0.515430138412981,0.50562220103599,-1.3913095516411185,0.7414675802823106,0.6059541167792043,0.725017856207401,0.901827329877016,0.9846349164472854,0.48077970397235764,0.8948989584482787,0.8990108480315532,0.5707773157752855,1.505431504980104,-0.3239645081418822,1.1327353657843728,1.2455887746081407,1.132679272941056,-0.08006201968054309,0.7014792974018831,0.08415722634174355,-0.13990736986033273,-0.17938360637186065,1.4294787707965686,1.5978461699299717,0.7583668992476987,-0.22904476199720597,0.7355144677791003,-0.29167937863505067,0.9026272010329893,1.1300688168198267,1.1254164313870292,1.7192326780131209,0.9119613824518386,-0.33985595131849283,1.1327398708711494
Martin Turk,2023,Sampdoria,Serie A,SVN,GK,18,84.1,-0.9235009497015455,0.18051470215274018,-1.5550485657073234,-0.2099475901984681,-0.4860666962568455,-0.13954604136672805,-0.45717607569589747,-0.47647564928187813,-0.1018913179768515,0.32097974302035526,0.3900101286127381,-1.6004860049179634,-0.24737993340424042,1.0561999301849232,0.4669023740084657,0.29131259693767925,1.9841948138076078,1.6665208033609913,-1.3751818184160207,-0.7291757431669889,0.6635106261920866,1.0198274742652564,1.5387472425771431,0.8698110922094665,-0.040395464296302606,0.3542797189130591,1.2282731853759068,0.8670203918598464,0.6199528759523257,1.2912084700140178,-0.3239645081418822,1.066498284002031,1.2292450988369812,1.0826038554582051,0.6727217965096822,0.571710997801727,0.3240444367947955,-0.13990736986033273,0.9004745581301028,1.542204034171628,1.94946445024169,0.6272480411867721,-0.22904476199720597,1.9877596105767863,-0.29167937863505067,1.8696451200931958,1.1039363757240779,0.6393151185601331,1.6620785840363692,-0.38788552244716246,-0.33985595131849283,1.0665026401570874
Andrea Consigli,2023,Sassuolo,Serie A,ITA,GK,35,84.1,0.8097031843145998,-0.012990817535608382,0.32301569179436523,1.373391364856945,-0.01851089751312944,-0.8396154371323196,0.5265931312016625,0.11667364965041487,0.4932988207799695,0.009912783640095032,-1.3846020793482121,0.1968241464624275,-0.47843324683040495,0.4810592973000783,-0.43429664732628154,-0.07996656877680436,-1.1951256897976246,-1.110507667987701,0.3609449687704507,-0.030256723110963977,1.1131853004736407,1.031239677477816,0.950546853651976,1.145982326739158,0.8023156294095931,1.0630082066348958,0.9837987522956463,1.142969235876048,1.1525663431498254,0.9126392525997857,0.39819088199261404,1.2297253783942308,1.1477135048471405,1.2299686554791658,0.3501001609995855,0.28352425453384805,0.46017747445091167,-0.13990736986033273,0.30127506534630655,0.3371939738480345,0.21709141432875637,0.3360620057527665,-0.22904476199720597,0.16305954535730077,0.5924347746776066,0.7809663631968432,1.66994781967706,1.2587470771909777,1.0660430325645314,0.5480042490801184,-0.33985595131849283,1.2297301015595978
Gianluca Pegolo,2023,Sassuolo,Serie A,ITA,GK,41,84.1,1.2193696159911422,0.18051470215274018,-0.5976040422750885,1.474455553477503,-1.385212463071684,-0.13954604136672805,-0.20551418555931233,-0.4465689619407541,-0.5334041685755468,-0.02210881511963767,-0.2717096777455819,-1.6004860049179634,0.2869308538937651,1.7080259807877476,-1.1798340195213903,-0.8225249002057694,-1.18932401004652,-1.6005715158727642,0.679234879754637,-1.9430877253695595,1.2202118907524522,0.9821929270830165,0.8560029031336985,1.0269817134865267,0.999071964063392,1.3547796007456938,0.49484988613512504,1.0240644494300424,1.0271265142182207,0.8399727155109856,-0.3239645081418822,1.1410150010071658,1.2292450988369812,1.1577169816824813,-0.19587491447903935,0.2531888078740714,0.21237280434251268,-0.13990736986033273,-0.1225489661349152,0.23781170083165562,0.050725736558412025,0.3054108441281344,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,0.6263363670157873,1.5200452454794666,1.1254164313870292,1.033383550292102,0.7819766919619384,-0.33985595131849283,1.1410195247104074
Alessandro Russo,2023,Sassuolo,Serie A,ITA,GK,21,84.1,0.26348127541254157,0.18051470215274018,0.5439644279710321,-1.8606626710009193,-2.2843582298865224,-0.13954604136672805,-0.03392653319345885,-0.1973465674313873,-0.2606086883120038,0.6640683011603482,-1.2342112142667756,-1.6004860049179634,-0.20405743713683455,-4.682425495710529,-0.5817655780901491,-0.6162586970310568,-3.0052497721422093,-2.7673902013133915,-1.3751818184160207,-1.5752356095505988,0.9719156542583335,0.37119211437554456,0.03884156702548488,1.6294690950485904,3.4678071064176677,1.2167796170446408,0.8059991646009113,1.6260666701157935,1.6644417741126647,1.2501870377864692,8.101181710093906,1.8613432653901354,1.9058732757629795,1.8838105351838168,0.15156376991644926,0.8902331877293825,0.24959668182660702,-0.13990736986033273,-0.6340607282674242,1.3972715526894088,1.3165515456805972,0.9490852382454098,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,2.3522629849902446,-0.041226719397521254,1.033383550292102,-0.38788552244716246,-0.33985595131849283,1.8613494087258344
Ralf Fährmann,2023,Schalke 04,Bundesliga,GER,GK,33,84.0,-0.28274063348951667,-0.748311792351335,-0.26618093801008824,0.16062110141024602,-0.036493812849426224,-0.13954604136672805,-0.3427843074519952,-0.08768871384726591,0.1907438335785855,-0.18679132302683435,0.8812869545454313,1.3157721006292082,0.17140419718068287,1.1456662508558995,0.7618402355362013,0.6419651423346899,0.9108840598532866,0.8030749761349273,0.5924285403953135,-0.9866722242402618,0.8297033134196542,1.0758036564022928,1.482344495051593,1.0432098995858654,0.2454580785026135,0.7825845463754738,1.1776436686360037,1.040279567569404,1.0340350807211414,0.8603833793510339,1.1555733643287929,1.2446114124533287,1.1915031665927527,1.2225707540810027,0.12783625000651352,0.1009196634208507,0.2870021392008675,-0.13990736986033273,1.25229484330417,0.7680524867422135,1.2029359608618257,0.15155696455863935,-0.22904476199720597,-0.0023938895377802476,1.0668374910892764,1.8528773980287374,1.587646389537288,0.8882938397641531,0.8705640825729659,0.7420301773235791,-0.33985595131849283,1.2446161690894133
Alexander Schwolow,2023,Schalke 04,Bundesliga,GER,GK,30,84.0,-0.5243387855038881,-0.24519744116162445,0.06524216625491717,-0.1425714644514291,-0.7917762569738906,-2.939823624429094,-1.612532934959311,-0.26214439000382267,-0.1564504140295601,0.46736419449341887,-0.8532210227271367,-0.9640843559856072,-0.6661640639891637,0.5321829091120643,0.8765382927969871,0.9719910674142304,1.2299764461640308,1.5381707479625228,-0.7386019964476478,0.2640249695442049,0.7668726200052988,1.0442584951654494,1.3976495585733708,0.9863696487748868,0.3213111070585913,0.574927113000185,1.1771066578359908,0.9834850881168592,0.9610113630416199,0.8442058854214453,0.7938681596338736,1.1415642642774737,1.0973311555734468,1.1449828153201345,0.19424665497732005,0.7055372741595379,0.30319174867102766,-0.13990736986033273,0.7232677805854253,1.1373189446254777,1.0826692340196922,0.7624671092384355,0.7399723479517661,0.5312169801089125,-0.29167937863505067,1.638737221884716,1.4763940426058642,0.5397061517548183,0.9637313866251026,-0.025716876217317927,-0.33985595131849283,1.1415687892157143
Yassine Bounou,2023,Sevilla,La Liga,MAR,GK,31,84.5,0.4315495550747126,0.18051470215274018,-0.3030057273728643,0.18307980999259182,-0.4141350349116583,-1.2771588094858142,-1.08633080103736,-0.15248653641970122,-0.24572893484308325,0.07853049526809358,-0.6226216962689337,-0.4815380507511831,0.012555044200194715,0.1743176264281612,-0.6391146067205423,-0.5750054563961144,0.005822018680994126,0.009638270035301233,0.50562220103599,1.1468700475097102,1.014217081536124,0.8190665283564887,0.8807568410598077,1.0902226120059575,0.9952663824742093,1.161926067037946,0.7535520058876107,1.0872544223854144,1.2220839484397659,0.5725610359690593,0.028552070026979258,1.2304974184986877,1.0262689548036956,1.2143922972854568,0.24169430729101116,0.36247257178230463,0.3059776175974946,-0.13990736986033273,0.8212865447455723,0.6538103715295733,0.6894646176468452,0.39787731915474434,0.6877148004138391,0.11096375220803661,1.0030484609441546,0.7175266225946867,1.6897589231202856,0.6779591559815182,0.7540698190584376,0.5910786737110811,-0.33985595131849283,1.2305021433999592
Marko Dmitrović,2023,Sevilla,La Liga,SRB,GK,30,84.5,-1.9109020927168046,0.18051470215274018,0.21254132370602663,-1.4002591450628203,0.8266861232928188,0.6480320288695623,0.22917453376751648,0.11667364965041487,0.28002235439210865,-0.28743063341456554,0.7008179164477077,1.0919825097958518,0.1425225330024123,-0.643660162563618,1.8350863427621276,2.1270818051926215,1.868161218785519,2.378280201479774,0.24520318295801916,-0.7659609547488855,0.4094211034703307,0.8128243420367346,1.2133475422950173,0.8974924427653553,-0.08186357978937553,0.24294994482798965,1.3614652523990018,0.8946794516446681,0.7016889346976533,1.13032299468186,-0.3239645081418822,1.0316181185953723,1.0391716269962215,1.0438930717303276,0.4423280589850141,0.007708349442828472,0.39162821435456957,-0.13990736986033273,1.0347010489024633,0.49889574548756815,0.8353581884540079,0.05737555750611095,-0.22904476199720597,0.16001457236569552,0.8056254215756944,1.4469097701732596,1.2221097550163111,0.39454069862602237,1.3284770284132021,0.6077418940712214,-0.33985595131849283,1.0316223963236186
Gavin Bazunu,2023,Southampton,Premier League,IRL,GK,20,91.2,-1.1020734968426031,-0.24519744116162445,-0.45030488482397896,-1.0858372249099728,-0.9356395796642647,-2.5022802520755993,-1.7612422336763838,-0.19236211954119994,0.4139401356123934,0.09225403759369331,-1.5249668867575528,-0.7263079157251663,-0.6372823998108931,-0.3752612005506902,1.1878615910762638,0.9101112064618172,0.9108840598532866,0.9314250315333965,0.9107184513795,0.3008101811261008,0.6165226822636392,0.6812145024010797,0.8679076498946044,0.9385732390181803,0.8122926605300094,0.28096722757187464,1.1227046801821579,0.9357271670468071,0.9186944040278464,0.7835682461981066,0.20260713049785462,1.0742604420233992,0.8137071423552541,1.060695860309458,0.04298918104285908,0.3593628711832899,0.14025154171707999,-0.13990736986033273,0.6127491919305665,0.4552104230549844,0.351359366224931,0.41268990981434694,0.45566003617854345,0.39114705350973655,1.6423203317363873,1.2479907435544915,1.4273253342839725,0.9309759062562707,0.8976425770973171,0.9282094687630761,-0.33985595131849283,1.0742648156313914
Alex McCarthy,2023,Southampton,Premier League,ENG,GK,32,91.2,-1.1861076366736887,-1.4836327671670564,-0.5607792529123123,-2.00664427678617,-1.9786486691694776,-0.6645980881909217,-0.8575472645495557,-0.5911179507561868,-0.379646716063368,0.5863015613152832,-2.2769212121647353,-1.6004860049179634,-1.0993890266632222,-2.190149419876201,1.0485853786881663,0.5800852813822767,-0.8876366629890893,-1.2855304708037951,0.50562220103599,-0.2877532041842362,0.5971914367065226,0.31416675428915225,0.32584202061444484,1.1841523347635867,1.3455611068499571,0.6647796822404285,1.0726985461430136,1.1811085070002383,1.1451478586431174,0.9767108229361467,1.0802265282307495,1.2900484350174353,1.1507954551354165,1.2995973312172246,0.4990024543119379,0.8194504788565701,0.32404443679479566,-0.13990736986033273,0.5594667167084302,0.8175416267605322,0.47266767293247386,0.877565861121268,-0.22904476199720597,0.23461641066002578,2.2869869018602,0.38255033700060936,1.6527176387348084,1.0606029230101095,1.1857944675634393,0.7819766919619384,-0.33985595131849283,1.2900532938170473
Bartłomiej Drągowski,2023,Spezia,Serie A,POL,GK,24,84.1,-0.27223636601063,-0.012990817535608382,-0.15570656992175483,-0.8724794933776833,-0.8457250029827809,-2.5897889265462983,-2.0929783615837008,-0.22725325477251135,-0.30524794871876537,0.046508896508360875,0.009019937073099274,-0.3696432553345049,-0.10297161251288754,-0.6820028714226077,0.1555790757291896,0.18817949535032294,0.40033624175609617,0.523038491629177,-0.5649893177290007,-0.06704193469285992,0.8325609195450642,0.7063427468805629,0.7229123015594048,0.8873634121008964,0.9453520333207704,0.6729303941087188,0.7301355930692475,0.8845585775151736,0.9675629925308691,0.5306828130539916,0.4481975688858378,1.0488935199030585,0.98652653470635,1.054149595829457,-0.03383121035161187,0.3167635015867195,0.16756768908161707,-0.13990736986033273,0.5535633223049999,0.8204934084607811,1.0236843116352201,0.3696471889585753,0.4403204174821417,0.3764185082965864,1.1263244823297511,0.6594038814740579,1.4683862854691012,1.069975141125713,0.5733571156767819,0.0767237073079795,-0.33985595131849283,1.0488978364744295
