player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
Angelo Ogbonna,2020,31.0,DF,Premier League,6500000.0,15.867227944392827,7781252.056192142,1281252.056192142
Christian Pastina,2021,19.0,DF,Serie A,400000.0,14.334963318018154,1681106.4287922776,1281106.4287922776
Paul Jaeckel,2023,24.0,DF,Bundesliga,5000000.0,15.652857567442702,6279854.743766313,1279854.7437663134
MartÃ­n Montoya,2022,30.0,DF,La Liga,1500000.0,14.837531229306165,2778803.1445980254,1278803.1445980254
James Tomkins,2020,30.0,DF,Premier League,4000000.0,15.479090252230531,5278170.30652505,1278170.3065250497
Michael Keane,2025,31.0,DF,Premier League,6000000.0,15.800250957813674,7277156.988910347,1277156.9889103472
Franci Bouebari,2023,18.0,DF,Ligue 1,250000.0,14.238684165588332,1526798.336964525,1276798.336964525
Rafael Bauza,2025,19.0,MF,La Liga,200000.0,14.205325710657796,1476706.8031927475,1276706.8031927475
Maxime PoundjÃ©,2021,27.0,DF,Ligue 1,2000000.0,15.002176528231958,3276139.229812193,1276139.2298121932
SÃ©kou Gassama,2023,27.0,FW,La Liga,300000.0,14.268717279540006,1573348.39816565,1273348.39816565
Martin DÃºbravka,2022,32.0,GK,Premier League,4000000.0,15.478061331177452,5272742.277931335,1272742.2779313354
Ibrahim DiakitÃ©,2024,20.0,DF,Ligue 1,800000.0,14.54430140246093,2072572.0288693442,1272572.0288693442
Abdoulaye Sylla,2022,21.0,DF,Ligue 1,450000.0,14.359276259796266,1722480.0145827073,1272480.0145827073
Ãtienne Capoue,2020,31.0,MF,Premier League,5200000.0,15.682913707957587,6471468.125148722,1271468.125148722
Conor Townsend,2025,31.0,DF,Premier League,1200000.0,14.720127289153819,2470983.690183799,1270983.6901837988
YÄ±ldÄ±rÄ±m Mert Ãetin,2021,23.0,DF,Serie A,2800000.0,15.219153516253098,4069998.832455685,1269998.832455685
Jake Livermore,2021,30.0,MF,Premier League,2500000.0,15.142197138527008,3768534.9375722385,1268534.9375722385
Abdallah N'dour,2020,25.0,DF,Ligue 1,475000.0,14.37014969453155,1741311.495376948,1266311.495376948
Benjamin Uphoff,2022,27.0,GK,Bundesliga,500000.0,14.383724026533551,1765109.806972884,1265109.806972884
Koffi Kouao,2024,26.0,DF,Ligue 1,1500000.0,14.832167720384767,2763938.901661028,1263938.9016610282
Tiago Ribeiro,2022,19.0,FW,Ligue 1,250000.0,14.229650927993012,1513068.501587944,1263068.501587944
Carlos Clerc,2020,27.0,DF,La Liga,2000000.0,14.998104234121248,3262824.9514769567,1262824.9514769567
Nikola VukÄeviÄ,2021,28.0,MF,La Liga,1800000.0,14.93459065249889,3062035.1235429985,1262035.1235429985
Thibault De Smet,2021,22.0,DF,Ligue 1,800000.0,14.538982584753906,2061577.6551980365,1261577.6551980365
Diego Rico,2025,31.0,DF,La Liga,1300000.0,14.755996024147999,2561223.5044525582,1261223.5044525582
PÃ«rparim Hetemaj,2021,33.0,MF,Serie A,900000.0,14.586029126829986,2160885.5317668803,1260885.5317668803
Neil Taylor,2020,30.0,DF,Premier League,2800000.0,15.216541801071383,4059383.020876072,1259383.0208760719
Simon Terodde,2020,31.0,FW,Bundesliga,1200000.0,14.715093691662048,2458576.9991852217,1258576.9991852217
Stefanos Kapino,2022,27.0,GK,Bundesliga,700000.0,14.48764939377988,1958420.5865432818,1258420.5865432818
Mario Perrone,2022,18.0,DF,Serie A,75000.0,14.101890036242414,1331596.6717785425,1256596.6717785425
Raphael Framberger,2020,23.0,DF,Bundesliga,1500000.0,14.829239378446244,2755856.9796223943,1255856.9796223943
Marnon Busch,2024,29.0,DF,Bundesliga,1200000.0,14.713976482132516,2455831.786190031,1255831.786190031
JosÃ© Ãngel,2021,30.0,DF,La Liga,1500000.0,14.829092351712504,2755451.8246100363,1255451.8246100363
Abdul Mumin,2024,25.0,DF,La Liga,2500000.0,15.138669661946913,3755264.933884806,1255264.933884806
Robin Bormuth,2020,23.0,DF,Bundesliga,800000.0,14.535886275492544,2055204.2422356051,1255204.2422356051
Kingsley Ehizibue,2021,25.0,DF,Bundesliga,1700000.0,14.899053094072713,2955128.6837604456,1255128.6837604456
Tommaso Baldanzi,2022,18.0,FW,Serie A,800000.0,14.535774368801711,2054974.263886262,1254974.263886262
Charlie Cresswell,2021,17.0,DF,Premier League,200000.0,14.190380719724287,1454801.5133572994,1254801.5133572994
Kingsley Michael,2020,19.0,MF,Serie A,700000.0,14.485758308612105,1954720.5441790144,1254720.5441790144
Paul Joly,2023,22.0,DF,Ligue 1,1200000.0,14.71312842302433,2453749.9777006162,1253749.9777006162
JonÃ¡s Ramalho,2021,27.0,DF,La Liga,1000000.0,14.627883245507435,2253246.902425268,1253246.9024252682
Florent Hanin,2025,34.0,DF,Ligue 1,350000.0,14.287312465597205,1602878.8340150784,1252878.8340150784
Renato Sanches,2024,26.0,MF,Serie A,6500000.0,15.86356879161054,7752831.292092317,1252831.2920923168
Felipe dal Belo,2020,35.0,DF,Serie A,300000.0,14.254125062061863,1550556.4386219517,1250556.4386219517
Domenico Criscito,2021,33.0,DF,Serie A,1500000.0,14.827109542220608,2749993.6995942066,1249993.6995942066
Emmanuel Agyemang-Badu,2020,28.0,MF,Serie A,850000.0,14.557325495265578,2099741.9601331623,1249741.9601331623
Juan PÃ©rez,2020,23.0,GK,La Liga,400000.0,14.315403603698451,1648543.942356776,1248543.942356776
Genki Haraguchi,2024,33.0,MF,Bundesliga,500000.0,14.373989637586567,1748010.8906163247,1248010.8906163247
MartÃ­n CÃ¡ceres,2022,34.0,DF,Serie A,900000.0,14.57995234666463,2147794.1164632933,1247794.1164632933
Georges Mikautadze,2020,18.0,FW,Ligue 1,200000.0,14.185485298133264,1447697.0455934764,1247697.0455934764
Bartosz Salamon,2020,28.0,DF,Serie A,400000.0,14.31484328761389,1647620.4948448583,1247620.4948448583
Fernando Medrano,2023,22.0,DF,La Liga,200000.0,14.184940393979495,1446908.403801638,1246908.403801638
George Baldock,2024,31.0,DF,Premier League,2000000.0,14.9930795398536,3246471.3689058498,1246471.3689058498
Jorge SÃ¡enz,2025,27.0,DF,La Liga,1500000.0,14.825690993340592,2746095.463266131,1246095.463266131
Cristian Dell'Orco,2020,25.0,DF,Serie A,650000.0,14.45517022128617,1895834.5471237362,1245834.5471237362
Michael Obafemi,2021,20.0,FW,Premier League,3000000.0,15.26143953395548,4245793.552537824,1245793.552537824
Charalambos Lykogiannis,2020,25.0,DF,Serie A,1400000.0,14.787863645128438,2644158.0815075045,1244158.0815075045
Denis Genreau,2023,23.0,MF,Ligue 1,1500000.0,14.824970277490074,2744117.0210509747,1244117.0210509747
Liam Delap,2022,18.0,FW,Premier League,1500000.0,14.824953563474773,2744071.156203678,1244071.1562036779
Ciprian TÄtÄruÈanu,2023,36.0,GK,Serie A,400000.0,14.312612162686648,1643948.5432716166,1243948.5432716166
Aridane HernÃ¡ndez,2023,33.0,DF,La Liga,1000000.0,14.623663345248554,2243758.455249348,1243758.4552493482
Aingeru Olabarrieta,2025,18.0,FW,La Liga,500000.0,14.37142476431634,1743533.2064429992,1243533.2064429992
Jordi Mboula,2022,22.0,FW,La Liga,1500000.0,14.824363943500451,2742453.6733463593,1242453.6733463593
Jack Cork,2024,34.0,MF,Premier League,800000.0,14.529639932505411,2042406.7358007203,1242406.7358007203
Niklas PyyhtiÃ¤,2023,18.0,MF,Serie A,600000.0,14.4265016640482,1842255.365756566,1242255.365756566
Francesco Zampano,2025,30.0,DF,Serie A,1100000.0,14.665881934842849,2340514.904033768,1240514.904033768
Karl Darlow,2022,30.0,GK,Premier League,2500000.0,15.134584088677446,3739953.818405289,1239953.8184052892
Cristian Gamboa,2024,34.0,DF,Bundesliga,500000.0,14.369109730106672,1739501.5336401951,1239501.5336401951
Pepe Reina,2022,38.0,GK,Serie A,700000.0,14.477816677396321,1939258.3453520492,1239258.3453520492
IvÃ¡n Villar,2024,26.0,GK,La Liga,1200000.0,14.706907411875584,2438532.5484879077,1238532.5484879077
Sidiki Cherif,2025,17.0,FW,Ligue 1,1000000.0,14.621087592538832,2237986.522479419,1237986.5224794191
Sebastiano Luperto,2020,22.0,DF,Serie A,3500000.0,15.371018466348044,4737491.126164173,1237491.1261641728
Yannik Keitel,2023,22.0,MF,Bundesliga,4000000.0,15.471300364581477,5237213.675941963,1237213.6759419627
Panagiotis Tachtsidis,2020,28.0,MF,Serie A,900000.0,14.574961991398242,2137102.5553251724,1237102.5553251724
Hianga Mananga Mbock,2023,22.0,MF,Ligue 1,1200000.0,14.706219374751866,2436855.3239416596,1236855.3239416596
Anthony Rouault,2024,23.0,DF,Bundesliga,7000000.0,15.924054373164289,8236238.061889401,1236238.0618894007
Simone Trimboli,2022,19.0,MF,Serie A,600000.0,14.421861584275137,1833726.9508214747,1233726.9508214747
Juan BrandÃ¡riz,2023,23.0,DF,La Liga,2000000.0,14.98888268434506,3232874.9445321737,1232874.9445321737
Eros Maddy,2025,23.0,DF,Ligue 1,200000.0,14.17465663857748,1432104.9892132366,1232104.9892132366
Frederik RÃ¸nnow,2021,27.0,GK,Bundesliga,650000.0,14.447874347911192,1882053.1059887167,1232053.1059887167
Edgar Sevikyan,2021,18.0,MF,La Liga,700000.0,14.473708019629479,1931306.938371555,1231306.938371555
AurÃ©lien Nguiamba,2022,22.0,MF,Serie A,400000.0,14.304513252573345,1630688.1136853069,1230688.1136853069
Emmanuel RiviÃ¨re,2021,30.0,FW,Serie A,700000.0,14.472540404610788,1929053.230204792,1229053.230204792
AurÃ©lien Scheidler,2021,22.0,FW,Ligue 1,1000000.0,14.617041108567932,2228948.8395940373,1228948.8395940373
Akin Famewo,2020,20.0,MF,Premier League,25000.0,14.040896513468356,1252805.150323096,1227805.150323096
Sebastian Polter,2022,30.0,FW,Bundesliga,2200000.0,15.047150966438014,3426845.3558913046,1226845.3558913046
JesÃºs Vallejo,2025,27.0,DF,La Liga,1000000.0,14.615788249302064,2226158.0277466387,1226158.0277466387
Luke Woolfenden,2025,25.0,DF,Premier League,2000000.0,14.986698392547774,3225821.106749456,1225821.106749456
Christian Saydee,2023,20.0,FW,Premier League,400000.0,14.301489805140728,1625765.2566209952,1225765.2566209952
VÃ­ctor Ruiz,2023,33.0,DF,La Liga,1200000.0,14.701530270350878,2425455.3988361503,1225455.3988361503
Kostas Manolas,2024,32.0,DF,Serie A,1000000.0,14.614968618569897,2224334.1469492894,1224334.1469492894
Kaide Gordon,2024,19.0,FW,Premier League,1200000.0,14.700858834976282,2423827.4082168397,1223827.4082168397
Domingos Duarte,2025,29.0,DF,La Liga,900000.0,14.56862000804938,2123591.9674081146,1223591.9674081146
Daniel Brosinski,2020,31.0,DF,Bundesliga,1300000.0,14.740678810925226,2522291.607857946,1222291.6078579458
Stefan Bell,2024,32.0,DF,Bundesliga,800000.0,14.519557084489408,2021916.9204500825,1221916.9204500825
Coke,2020,32.0,DF,La Liga,1200000.0,14.699988884487878,2421719.7144368477,1221719.7144368477
Vedad IbiÅ¡eviÄ,2021,35.0,FW,Bundesliga,500000.0,14.358822389339903,1721698.4087258624,1221698.4087258624
Timothy Fosu-Mensah,2021,22.0,DF,Bundesliga,4000000.0,15.46827133448458,5221373.99660812,1221373.9966081204
Keidi Bare,2022,23.0,MF,La Liga,4000000.0,15.467841453076089,5219129.906951087,1219129.9069510866
Vitolo,2022,31.0,MF,La Liga,1500000.0,14.815713297101388,2718831.986440137,1218831.986440137
Bamba Dieng,2024,24.0,FW,Ligue 1,4000000.0,15.467726414404948,5218529.5396004375,1218529.5396004375
Armando Broja,2020,17.0,FW,Premier League,1000000.0,14.610663811053234,2214779.392733227,1214779.392733227
Antonio Palumbo,2021,23.0,MF,Serie A,650000.0,14.43814707449565,1863834.6029495017,1213834.6029495017
Jaume Grau,2022,24.0,MF,La Liga,800000.0,14.515371142261392,2013470.9782908165,1213470.9782908165
Timothy Chandler,2023,32.0,DF,Bundesliga,700000.0,14.464061637606527,1912766.3726545412,1212766.3726545412
Manuel Gulde,2023,31.0,DF,Bundesliga,1500000.0,14.8133617549254,2712446.0473483335,1212446.0473483335
KÃ©vin N'Doram,2020,23.0,MF,Ligue 1,2800000.0,15.204817142975246,4012066.060784523,1212066.060784523
Laurens Serpe,2022,20.0,DF,Serie A,175000.0,14.142689349643838,1387048.4479125205,1212048.4479125205
Salvi,2024,33.0,MF,La Liga,1200000.0,14.695088006373664,2409880.192114037,1209880.192114037
Julien Ponceau,2023,21.0,MF,Ligue 1,2500000.0,15.126330090261085,3709211.28619964,1209211.28619964
Komnen AndriÄ,2024,28.0,FW,Ligue 1,1000000.0,14.607854703709691,2208566.5672000735,1208566.5672000735
Jonathan Tomkinson,2022,19.0,DF,Premier League,100000.0,14.083561330755604,1307412.5193635896,1207412.5193635896
Flavien Tait,2022,28.0,MF,Ligue 1,8000000.0,16.035364038250826,9205980.909228945,1205980.9092289452
Tom Rothe,2023,17.0,DF,Bundesliga,3500000.0,15.364225229334593,4705417.285248809,1205417.2852488086
Yasser Larouci,2022,20.0,DF,Ligue 1,3500000.0,15.364078986818319,4704729.2033532895,1204729.2033532895
Almugera Kabar,2025,18.0,DF,Bundesliga,1000000.0,14.606095652000466,2204684.997587764,1204684.9975877642
Luca de la Torre,2023,24.0,MF,La Liga,3000000.0,15.251691640137059,4204607.06495147,1204607.0649514701
Hamza Mendyl,2020,21.0,DF,Ligue 1,2800000.0,15.202929982989358,4004501.7881080043,1204501.7881080043
Carlos Akapo,2022,28.0,DF,La Liga,1200000.0,14.692740955095482,2404230.7097875946,1204230.7097875946
Estanis,2022,17.0,FW,La Liga,100000.0,14.080801797544872,1303809.641753289,1203809.641753289
Chris Mepham,2020,21.0,DF,Premier League,8000000.0,16.03511087540877,9203650.591672232,1203650.5916722324
Lauti,2021,19.0,FW,La Liga,100000.0,14.080227703541121,1303061.346698236,1203061.346698236
Sam Byram,2022,27.0,DF,Premier League,2000000.0,14.979617411272548,3203059.8021051437,1203059.8021051437
Daniel Oyegoke,2025,21.0,DF,Serie A,400000.0,14.287340405215652,1602923.6184916839,1202923.6184916839
IÃ±igo CÃ³rdoba,2021,23.0,MF,La Liga,2000000.0,14.979452900717519,3202532.908135795,1202532.908135795
Abdoulaye Niakhate Ndiaye,2025,22.0,DF,Ligue 1,3000000.0,15.251060162566292,4201952.787411156,1201952.787411156
Andy Diouf,2022,18.0,MF,Ligue 1,500000.0,14.346763340597597,1701061.0352737193,1201061.0352737193
Jason Berthomier,2023,32.0,MF,Ligue 1,500000.0,14.34588064535464,1699560.178404267,1199560.178404267
Issa Bah,2022,19.0,FW,Serie A,75000.0,14.057889630181021,1274276.144335514,1199276.144335514
Dor Peretz,2022,26.0,MF,Serie A,1400000.0,14.770273695812397,2598054.1291049677,1198054.1291049677
BeÃ±at Etxebarria,2020,32.0,MF,La Liga,2400000.0,15.0958873379512,3597994.122765295,1197994.1227652952
Kerim Calhanoglu,2023,19.0,DF,Bundesliga,800000.0,14.507500379149482,1997685.6202146432,1197685.6202146432
Brian Behrendt,2021,28.0,DF,Bundesliga,500000.0,14.344027319759181,1696413.2552086934,1196413.2552086934
Pol Lirola,2024,26.0,DF,Serie A,1800000.0,14.912848724991575,2996179.0691226395,1196179.0691226395
Julian Eitschberger,2022,17.0,DF,Bundesliga,250000.0,14.184043914747166,1445611.8608188299,1195611.8608188299
Joan Sastre Vanrell,2022,24.0,DF,La Liga,1800000.0,14.912422728562525,2994902.9789366336,1194902.9789366336
Federico Barba,2020,25.0,DF,La Liga,1300000.0,14.729240308047435,2493604.736813109,1193604.736813109
Marco HÃ¶ger,2020,29.0,MF,Bundesliga,1000000.0,14.60085469683887,2193160.563030441,1193160.5630304408
Dwight Gayle,2020,28.0,FW,Premier League,9500000.0,16.184944952120592,10691342.487301666,1191342.4873016663
Dan Burn,2020,27.0,DF,Premier League,4000000.0,15.462422399231679,5190923.6501831,1190923.6501831003
Adolfo Gaich,2023,23.0,FW,Serie A,1800000.0,14.911058597457485,2990820.322534754,1190820.322534754
IvÃ¡n Balliu,2025,32.0,DF,La Liga,1500000.0,14.804852567417171,2689463.2479657433,1189463.2479657433
Benjamin Tahirovic,2023,19.0,MF,Serie A,1500000.0,14.804152871832958,2687582.099899786,1187582.099899786
Vincent Laurini,2020,30.0,DF,Serie A,800000.0,14.50218491744119,1987095.1649946542,1187095.1649946542
Ishak Belfodil,2022,29.0,FW,Bundesliga,2200000.0,15.035354654846115,3386658.7016538572,1186658.7016538572
Rune Jarstein,2021,35.0,GK,Bundesliga,500000.0,14.337835791376726,1685942.3072352665,1185942.3072352665
Marco Bertini,2021,17.0,MF,Serie A,100000.0,14.06628297654036,1285016.6049147365,1185016.6049147365
Alejandro Blesa,2020,17.0,MF,La Liga,100000.0,14.066158868240748,1284857.1334608886,1184857.1334608886
Ãngel,2021,18.0,GK,La Liga,100000.0,14.066090143861475,1284768.8354173608,1184768.8354173608
Habib MaÃ¯ga,2020,23.0,MF,Ligue 1,2800000.0,15.19781018462551,3984051.935516189,1184051.9355161889
Dani Carvajal,2024,32.0,DF,La Liga,12000000.0,16.39449957936797,13183801.877424743,1183801.877424743
Florian MÃ¼ller,2023,24.0,GK,Bundesliga,1500000.0,14.802686649743166,2683644.39367193,1183644.3936719298
Aaron Hickey,2021,18.0,DF,Serie A,5000000.0,15.637033359278076,6181263.12370828,1181263.1237082798
Yael Mouanga,2025,19.0,DF,Ligue 1,100000.0,14.062918446206893,1280700.3892948034,1180700.3892948034
Keita BaldÃ©,2025,29.0,FW,Serie A,1000000.0,14.59515303626368,2180691.4812272466,1180691.4812272466
Wylan Cyprien,2025,29.0,MF,Serie A,1000000.0,14.59481837606395,2179961.8123483057,1179961.8123483057
MartÃ­n CÃ¡ceres,2021,33.0,DF,Serie A,1000000.0,14.594704100491468,2179712.710083358,1179712.710083358
Mamadou Diakhon,2023,16.0,FW,Ligue 1,150000.0,14.10013636408741,1329263.532398596,1179263.532398596
Christian Marques,2022,18.0,DF,Premier League,200000.0,14.136971025239944,1379139.4837678643,1179139.4837678643
Yann Bodiger,2021,25.0,MF,La Liga,800000.0,14.49812246927624,1979039.0646500983,1179039.0646500983
Moussa Diarra,2025,23.0,DF,La Liga,2000000.0,14.972029268486752,3178846.5025575166,1178846.5025575166
Mikel Balenziaga,2020,31.0,DF,La Liga,1600000.0,14.836875752031245,2776982.298456615,1176982.2984566148
George Hirst,2020,20.0,FW,Premier League,450000.0,14.301489805140728,1625765.2566209952,1175765.2566209952
Jon Aramburu,2024,21.0,DF,La Liga,2500000.0,15.117200357630567,3675501.2855526363,1175501.2855526363
GastÃ³n Brugman,2020,26.0,MF,Serie A,2500000.0,15.117134806706062,3675260.3608763004,1175260.3608763004
Felix Passlack,2024,26.0,DF,Bundesliga,1800000.0,14.905693538415433,2974817.3563698614,1174817.3563698614
Koba Koindredi,2021,18.0,MF,La Liga,600000.0,14.389095958793156,1774617.376805348,1174617.376805348
Alessandro Tuia,2023,32.0,DF,Serie A,400000.0,14.268454950462363,1572935.7170007208,1172935.7170007208
SaÃºl GarcÃ­a,2022,26.0,MF,La Liga,600000.0,14.387511169111376,1771807.2072646935,1171807.2072646935
Joseba ZaldÃºa,2024,31.0,DF,La Liga,900000.0,14.543688822905617,2071302.801795935,1171302.801795935
Dennis Appiah,2020,27.0,DF,Ligue 1,1400000.0,14.75946106056937,2570113.634060309,1170113.6340603088
Joan Monterde,2020,21.0,MF,La Liga,250000.0,14.16587600791953,1419585.2415377807,1169585.2415377807
Robin Knoche,2020,27.0,DF,Bundesliga,5500000.0,15.713062941960251,6669548.950720443,1169548.9507204434
Yunis Abdelhamid,2022,33.0,DF,Ligue 1,1200000.0,14.678140344490892,2369382.4805725818,1169382.4805725818
Luca Falbo,2020,19.0,DF,Serie A,100000.0,14.05357577085778,1268790.9317201842,1168790.9317201842
Jere Uronen,2023,28.0,DF,Ligue 1,1000000.0,14.589607672640375,2168632.215876847,1168632.215876847
Martin Palumbo,2022,19.0,FW,Serie A,700000.0,14.440514587774086,1868252.4861232818,1168252.4861232818
Kaj Sierhuis,2022,23.0,FW,Ligue 1,2300000.0,15.058882019820619,3467282.5953952456,1167282.5953952456
Dejan Lovren,2023,33.0,DF,Ligue 1,2500000.0,15.114786998054054,3666641.6719300817,1166641.6719300817
Ãscar Plano,2020,28.0,MF,La Liga,3200000.0,15.289390268847834,4366140.691030975,1166140.6910309754
Haitam Aleesami,2020,28.0,DF,Ligue 1,1200000.0,14.676185530678717,2364755.301129049,1164755.3011290492
Sam Woods,2020,20.0,DF,Premier League,75000.0,14.030151636271263,1239415.9634878184,1164415.9634878184
Alejandro Blesa,2021,18.0,MF,La Liga,300000.0,14.196826350446937,1464208.9188937522,1164208.9188937522
Alessandro Vogliacco,2024,25.0,DF,Serie A,2000000.0,14.967099965069153,3163215.555190364,1163215.555190364
Adam Smith,2023,31.0,DF,Premier League,1200000.0,14.67519813676853,2362421.507534641,1162421.5075346408
CÃ¡rdenas,2022,24.0,GK,La Liga,1500000.0,14.794383589831039,2661454.1760228113,1161454.1760228113
Pepe Reina,2025,41.0,GK,Serie A,600000.0,14.381558628456409,1761291.7746972751,1161291.7746972751
Welington,2025,23.0,DF,Premier League,3500000.0,15.354782804944165,4661195.836271794,1161195.8362717936
Fabian Klos,2021,32.0,FW,Bundesliga,800000.0,14.488780880005809,1960637.7677114473,1160637.7677114473
DamiÃ¡n SuÃ¡rez,2021,32.0,DF,La Liga,1500000.0,14.79383252268618,2659987.93955227,1159987.9395522699
VÃ­ctor DÃ­az,2022,33.0,DF,La Liga,700000.0,14.435406488216236,1858733.5937396283,1158733.5937396283
Abdul Mumin,2025,26.0,DF,La Liga,4500000.0,15.54870427513755,5658696.359186781,1158696.3591867806
Alex McCarthy,2023,32.0,GK,Premier League,1200000.0,14.673551340076315,2358534.279579181,1158534.2795791812
Jayson Molumby,2021,20.0,MF,Premier League,1000000.0,14.584736004305727,2158093.0466221278,1158093.0466221278
Jakub Stolarczyk,2025,23.0,GK,Premier League,400000.0,14.258637153216368,1557568.502765079,1157568.502765079
Mexer,2021,31.0,DF,Ligue 1,1200000.0,14.673039014523562,2357326.251166718,1157326.251166718
Ibrahima Wadji,2025,29.0,FW,Ligue 1,800000.0,14.486734359339222,1956629.3829737252,1156629.3829737252
Timm Klose,2020,31.0,DF,Premier League,2000000.0,14.9644374692326,3154804.7061759224,1154804.7061759224
Ryan Trevitt,2023,19.0,MF,Premier League,100000.0,14.042378424503154,1254663.0738804238,1154663.0738804238
Martial Godo,2023,19.0,MF,Premier League,100000.0,14.042378424503154,1254663.0738804238,1154663.0738804238
Lautaro Valenti,2025,25.0,DF,Serie A,1500000.0,14.791593142643201,2654037.8781174477,1154037.8781174477
David Nemeth,2025,23.0,DF,Bundesliga,1000000.0,14.582511386537359,2153297.4484244375,1153297.4484244375
Houboulang Mendes,2024,26.0,DF,La Liga,700000.0,14.43231684594862,1852999.6312822283,1152999.6312822283
Marko DmitroviÄ,2022,29.0,GK,La Liga,5000000.0,15.632385189277693,6152598.228506877,1152598.228506877
Nampalys Mendy,2025,32.0,MF,Ligue 1,2250000.0,15.04001572503656,3402481.0060243257,1152481.0060243257
Abel,2025,23.0,DF,La Liga,3000000.0,15.239135385108122,4152142.999172666,1152142.999172666
Andrea La Mantia,2020,28.0,FW,Serie A,1800000.0,14.897975445491753,2951945.8077691155,1151945.8077691155
Mikey Moore,2025,16.0,FW,Premier League,5500000.0,15.710336404223693,6651388.939322267,1151388.9393222667
Liam Cooper,2023,30.0,DF,Premier League,3000000.0,15.238911898680174,4151215.1550261113,1151215.1550261113
VÃ­ctor RodrÃ­guez,2021,31.0,MF,La Liga,800000.0,14.483635988147075,1950576.3978012216,1150576.3978012216
Roberto Arroyo,2023,18.0,MF,La Liga,300000.0,14.187194626958604,1450173.7537444772,1150173.7537444772
Wesley Hoedt,2021,26.0,DF,Serie A,4000000.0,15.454439735039514,5149651.19310307,1149651.1931030704
Alexander Hack,2020,25.0,DF,Bundesliga,1000000.0,14.580812347166374,2149642.0158243915,1149642.0158243915
Francesco Acerbi,2022,33.0,DF,Serie A,4000000.0,15.454419532763296,5149547.159457901,1149547.1594579006
Simon Terodde,2023,34.0,FW,Bundesliga,900000.0,14.533094272314576,2049474.1056699937,1149474.1056699937
Giorgio Altare,2022,22.0,DF,Serie A,2000000.0,14.962671345090396,3149237.844985265,1149237.8449852648
Rodrigo Battaglia,2023,31.0,MF,La Liga,1500000.0,14.789345416564828,2648079.0251614926,1148079.0251614926
Robin Zentner,2025,29.0,GK,Bundesliga,3000000.0,15.238129397903496,4147968.0957395355,1147968.0957395355
Jon Bautista,2021,25.0,FW,La Liga,1200000.0,14.668243793363919,2346049.4047464505,1146049.4047464505
Hicham Mahou,2021,21.0,FW,Ligue 1,800000.0,14.481107713859847,1945651.0320825127,1145651.0320825127
Federico Ceccherini,2020,27.0,DF,Serie A,2500000.0,15.108873460615829,3645022.828138837,1145022.8281388371
Copete,2023,22.0,DF,La Liga,3500000.0,15.351011063231805,4643648.119265869,1143648.1192658693
Remo Freuler,2025,32.0,MF,Serie A,6500000.0,15.849366270333459,7643499.756020401,1143499.7560204007
Sanjin PrciÄ,2024,30.0,MF,Ligue 1,1850000.0,14.911891342753627,2993311.9522251603,1143311.9522251603
Ragnar Klavan,2021,34.0,DF,Serie A,600000.0,14.370880364364192,1742584.2848243222,1142584.2848243222
Emrehan Gedikli,2021,17.0,FW,Bundesliga,1000000.0,14.57749214699659,2142516.6061571855,1142516.6061571855
Simon KjÃ¦r,2024,35.0,DF,Serie A,1500000.0,14.787172837728278,2642332.107617553,1142332.1076175529
Samuel Amo-Ameyaw,2025,18.0,DF,Premier League,300000.0,14.181756584891678,1442309.0461161337,1142309.0461161337
Antwoine Hackford,2024,20.0,FW,Premier League,500000.0,14.31122546959529,1641670.4696569368,1141670.4696569368
Rafael Czichos,2021,30.0,DF,Bundesliga,1300000.0,14.707943030197889,2441059.2466319,1141059.2466318998
Manuel Riemann,2022,32.0,GK,Bundesliga,1200000.0,14.666076772173625,2340970.968332881,1140970.968332881
Nishan Burkart,2021,20.0,MF,Bundesliga,300000.0,14.180116066594133,1439944.84987857,1139944.84987857
Timothy Chandler,2021,30.0,DF,Bundesliga,1500000.0,14.786133387731272,2639586.9614450103,1139586.9614450103
Manuel Prietl,2021,28.0,MF,Bundesliga,1800000.0,14.893679123222727,2939290.498072728,1139290.498072728
Lorenzo Andrenacci,2020,24.0,GK,Serie A,200000.0,14.107369874603803,1338913.6413777687,1138913.6413777687
Ãlex Centelles,2024,26.0,DF,La Liga,1200000.0,14.664860076635673,2338124.450208643,1138124.450208643
Marcos Mauro LÃ³pez GutiÃ©rrez,2021,29.0,DF,La Liga,1500000.0,14.785268409370817,2637304.7621466373,1137304.7621466373
Robert Glatzel,2021,26.0,FW,Bundesliga,2500000.0,15.106675398273044,3637019.637501901,1137019.637501901
Kelvin Ofori,2020,18.0,MF,Bundesliga,800000.0,14.475908575725875,1935561.5693895665,1135561.5693895665
Pietro Pellegri,2025,23.0,FW,Serie A,3000000.0,15.235102134933536,4135430.0899909157,1135430.0899909157
Julius Beck,2023,17.0,MF,Serie A,250000.0,14.141488604291009,1385383.9542502975,1135383.9542502975
Pubill,2022,18.0,DF,La Liga,800000.0,14.475595122082796,1934954.9553284447,1134954.9553284447
Nicolai Rapp,2024,27.0,DF,Bundesliga,700000.0,14.422168385922628,1834289.62788855,1134289.62788855
Stian Rode Gregersen,2022,26.0,DF,Ligue 1,1500000.0,14.784023261950948,2634022.9712622254,1134022.9712622254
Petko Hristov,2023,23.0,DF,Serie A,900000.0,14.525274322868624,2033509.8152782393,1133509.8152782393
